 additive_.C3_electrostatic_charge , additive_.C5_electrostatic_charge , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , base_surface_area , ligand_.C12_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C9_electrostatic_charge , ligand_V3_frequency , yield 
-1.748314,0.552058,0.555311,0.434656,-0.496954,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,76.23
-1.748314,0.552058,-0.645694,-3.000127,2.394801,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,75.21
0.41404,-0.911795,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,10.53
0.41404,-0.911795,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,2.46
0.41404,-0.911795,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.08
0.41404,-0.911795,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.64
0.41404,-0.911795,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,10.37
0.41404,-0.911795,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,1.66
0.41404,-0.911795,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,2.15
0.41404,-0.911795,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,27.05
0.41404,-0.911795,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,15.09
0.41404,-0.911795,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,34.51
0.41404,-0.911795,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,35.61
0.41404,-0.911795,0.539816,0.291794,-0.545883,-0.413591,1.3339,1.092969,-0.719629,-1.01185,0.44
0.41404,-0.911795,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,31.26
0.41404,-0.911795,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,34.24
0.41404,-0.911795,0.556549,0.27445,-0.452184,-0.413591,1.3339,1.092969,-0.719629,-1.01185,6.87
0.41404,-0.911795,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,62.45
0.41404,-0.911795,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,65.94
0.41404,-0.911795,0.608885,0.208472,-0.388744,-0.413591,1.3339,1.092969,-0.719629,-1.01185,58.33
0.41404,-0.911795,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,60.48
0.41404,-0.911795,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,63.19
0.41404,-0.911795,0.557348,0.378334,-0.501466,-0.413591,1.3339,1.092969,-0.719629,-1.01185,18.37
0.41404,-0.911795,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,59.79
0.41404,-0.911795,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,64.64
0.41404,-0.911795,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,17.38
0.41404,-0.911795,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,38.46
0.41404,-0.911795,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,51.12
0.41404,-0.911795,0.539816,0.291794,-0.545883,-0.949447,1.3339,1.092969,-0.719629,-1.01185,0.58
0.41404,-0.911795,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,45.97
0.41404,-0.911795,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,47.7
0.41404,-0.911795,0.556549,0.27445,-0.452184,-0.949447,1.3339,1.092969,-0.719629,-1.01185,7.23
0.41404,-0.911795,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,79.89
0.41404,-0.911795,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,80.58
0.41404,-0.911795,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,84.93
0.41404,-0.911795,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,89.42
0.41404,-0.911795,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,89.56
0.41404,-0.911795,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,13.66
0.41404,-0.911795,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,86.9
0.41404,-0.911795,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,87.24
-1.042609,1.343083,0.570986,0.28035,-0.467225,1.386635,1.3339,1.092969,-0.719629,-1.01185,11.3
-1.042609,1.343083,0.568563,0.336673,-0.467402,1.386635,1.3339,1.092969,-0.719629,-1.01185,10.83
-1.042609,1.343083,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,12.11
-1.042609,1.343083,0.539816,0.291794,-0.545883,1.386635,1.3339,1.092969,-0.719629,-1.01185,1.04
-1.042609,1.343083,0.534041,0.345971,-0.54314,1.386635,1.3339,1.092969,-0.719629,-1.01185,15.16
-1.042609,1.343083,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,19.47
-1.042609,1.343083,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,8.04
-1.042609,1.343083,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,23.74
-1.042609,1.343083,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,30.46
-1.042609,1.343083,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,24.62
-1.042609,1.343083,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,28.58
-1.042609,1.343083,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,36.15
-1.042609,1.343083,0.557348,0.378334,-0.501466,1.386635,1.3339,1.092969,-0.719629,-1.01185,13.72
-1.042609,1.343083,0.555311,0.434656,-0.496954,1.386635,1.3339,1.092969,-0.719629,-1.01185,13.98
-1.042609,1.343083,-0.645694,-3.000127,2.394801,1.386635,1.3339,1.092969,-0.719629,-1.01185,18.14
-1.042609,1.343083,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,0.93
-1.042609,1.343083,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,7.32
-1.042609,1.343083,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,21.43
-1.042609,1.343083,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,3.29
-1.042609,1.343083,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,23.04
-1.042609,1.343083,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,7.48
-1.042609,1.343083,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,40
-1.042609,1.343083,0.608885,0.208472,-0.388744,-0.413591,1.3339,1.092969,-0.719629,-1.01185,9.84
-1.042609,1.343083,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,16.26
-1.042609,1.343083,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,36.06
-1.042609,1.343083,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,15.39
-1.042609,1.343083,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,27.68
-1.042609,1.343083,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,20.25
-1.042609,1.343083,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,29.08
-1.042609,1.343083,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,38.8
-1.042609,1.343083,0.539816,0.291794,-0.545883,-0.949447,1.3339,1.092969,-0.719629,-1.01185,0.85
-1.042609,1.343083,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,26.78
-1.042609,1.343083,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,29.42
-1.042609,1.343083,0.556549,0.27445,-0.452184,-0.949447,1.3339,1.092969,-0.719629,-1.01185,7.69
-1.042609,1.343083,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,45.39
-1.042609,1.343083,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,59.86
-1.042609,1.343083,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,49.95
-1.042609,1.343083,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,50.71
-1.042609,1.343083,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,77.96
-1.042609,1.343083,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,15.12
-1.042609,1.343083,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,45.5
-1.042609,1.343083,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,48.18
-1.300463,-1.184562,0.570986,0.28035,-0.467225,1.386635,1.3339,1.092969,-0.719629,-1.01185,1.23
-1.300463,-1.184562,0.568563,0.336673,-0.467402,1.386635,1.3339,1.092969,-0.719629,-1.01185,5.99
-1.300463,-1.184562,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,4.02
-1.300463,-1.184562,0.534041,0.345971,-0.54314,1.386635,1.3339,1.092969,-0.719629,-1.01185,3.26
-1.300463,-1.184562,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,6.29
-1.300463,-1.184562,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.61
-1.300463,-1.184562,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,13.6
-1.300463,-1.184562,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,10.04
-1.300463,-1.184562,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,4.44
-1.300463,-1.184562,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,2.41
-1.300463,-1.184562,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,12.05
-1.300463,-1.184562,0.555311,0.434656,-0.496954,1.386635,1.3339,1.092969,-0.719629,-1.01185,6.36
-1.300463,-1.184562,-0.645694,-3.000127,2.394801,1.386635,1.3339,1.092969,-0.719629,-1.01185,6.5
-1.300463,-1.184562,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,0.7
-1.300463,-1.184562,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.07
-1.300463,-1.184562,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,3.57
-1.300463,-1.184562,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,0.65
-1.300463,-1.184562,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.04
-1.300463,-1.184562,0.556549,0.27445,-0.452184,-0.413591,1.3339,1.092969,-0.719629,-1.01185,0.86
-1.300463,-1.184562,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.37
-1.300463,-1.184562,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,6.03
-1.300463,-1.184562,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,1.59
-1.300463,-1.184562,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.63
-1.300463,-1.184562,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,1.73
-1.300463,-1.184562,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.66
-1.300463,-1.184562,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,20.08
-1.300463,-1.184562,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,22.44
-1.300463,-1.184562,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,22.47
-1.300463,-1.184562,0.539816,0.291794,-0.545883,-0.949447,1.3339,1.092969,-0.719629,-1.01185,0.79
-1.300463,-1.184562,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,15.38
-1.300463,-1.184562,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,15.73
-1.300463,-1.184562,0.556549,0.27445,-0.452184,-0.949447,1.3339,1.092969,-0.719629,-1.01185,13.65
-1.300463,-1.184562,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,30.88
-1.300463,-1.184562,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,33.7
-1.300463,-1.184562,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,40.01
-1.300463,-1.184562,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,40.9
-1.300463,-1.184562,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,44.94
-1.300463,-1.184562,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,28.91
-1.300463,-1.184562,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,32.17
-1.300463,-1.184562,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,33.39
-1.748314,0.552058,0.570986,0.28035,-0.467225,1.386635,1.3339,1.092969,-0.719629,-1.01185,16.27
-1.748314,0.552058,0.568563,0.336673,-0.467402,1.386635,1.3339,1.092969,-0.719629,-1.01185,30.61
-1.748314,0.552058,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,42.7
-1.748314,0.552058,0.539816,0.291794,-0.545883,1.386635,1.3339,1.092969,-0.719629,-1.01185,0.59
-1.748314,0.552058,0.534041,0.345971,-0.54314,1.386635,1.3339,1.092969,-0.719629,-1.01185,23.1
-1.748314,0.552058,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,29.85
-1.748314,0.552058,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.23
-1.748314,0.552058,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,54.91
-1.748314,0.552058,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,59.29
-1.748314,0.552058,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,56.5
-1.748314,0.552058,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,63.57
-1.748314,0.552058,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,68.44
-1.748314,0.552058,0.557348,0.378334,-0.501466,1.386635,1.3339,1.092969,-0.719629,-1.01185,36.11
-1.748314,0.552058,0.555311,0.434656,-0.496954,1.386635,1.3339,1.092969,-0.719629,-1.01185,70.74
-1.748314,0.552058,-0.645694,-3.000127,2.394801,1.386635,1.3339,1.092969,-0.719629,-1.01185,73.25
-1.748314,0.552058,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,16.1
-1.748314,0.552058,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,29.9
-1.748314,0.552058,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,33.01
-1.748314,0.552058,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,11.92
-1.748314,0.552058,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,18.21
-1.748314,0.552058,0.556549,0.27445,-0.452184,-0.413591,1.3339,1.092969,-0.719629,-1.01185,9.58
-1.748314,0.552058,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,38.52
-1.748314,0.552058,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,44.02
-1.748314,0.552058,0.608885,0.208472,-0.388744,-0.413591,1.3339,1.092969,-0.719629,-1.01185,36.67
-1.748314,0.552058,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,43.48
-1.748314,0.552058,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,47.63
-1.748314,0.552058,0.557348,0.378334,-0.501466,-0.413591,1.3339,1.092969,-0.719629,-1.01185,24.8
-1.748314,0.552058,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,53.55
-1.748314,0.552058,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,58.68
-1.748314,0.552058,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,22.91
-1.748314,0.552058,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,36.55
-1.748314,0.552058,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,49.3
-1.748314,0.552058,0.539816,0.291794,-0.545883,-0.949447,1.3339,1.092969,-0.719629,-1.01185,0.71
-1.748314,0.552058,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,29.58
-1.748314,0.552058,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,35.51
-1.748314,0.552058,0.556549,0.27445,-0.452184,-0.949447,1.3339,1.092969,-0.719629,-1.01185,13.45
-1.748314,0.552058,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,65.07
-1.748314,0.552058,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,69.13
-1.748314,0.552058,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,80.1
-1.748314,0.552058,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,85.13
-1.748314,0.552058,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,89.6
-1.748314,0.552058,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,40.91
-1.748314,0.552058,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,80
-1.748314,0.552058,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,83.41
0.41404,-0.911795,0.33689,0.080986,0.067187,1.386635,0.261463,0.905261,-0.544889,-0.184761,12.15
0.41404,-0.911795,-1.402122,-1.624068,-1.057556,1.386635,0.261463,0.905261,-0.544889,-0.184761,7.84
0.41404,-0.911795,0.553146,0.331488,-0.45006,1.386635,0.261463,0.905261,-0.544889,-0.184761,1.02
0.41404,-0.911795,-0.66387,0.306098,2.202713,1.386635,0.261463,0.905261,-0.544889,-0.184761,14.18
0.41404,-0.911795,-2.887677,1.276634,0.731575,1.386635,0.261463,0.905261,-0.544889,-0.184761,17.54
0.41404,-0.911795,-0.645694,-3.000127,2.394801,1.386635,0.261463,0.905261,-0.544889,-0.184761,16.77
0.41404,-0.911795,0.570986,0.28035,-0.467225,-0.413591,0.261463,0.905261,-0.544889,-0.184761,12.19
0.41404,-0.911795,0.568563,0.336673,-0.467402,-0.413591,0.261463,0.905261,-0.544889,-0.184761,34.44
0.41404,-0.911795,0.33689,0.080986,0.067187,-0.413591,0.261463,0.905261,-0.544889,-0.184761,36.63
0.41404,-0.911795,0.539816,0.291794,-0.545883,-0.413591,0.261463,0.905261,-0.544889,-0.184761,0.41
0.41404,-0.911795,0.534041,0.345971,-0.54314,-0.413591,0.261463,0.905261,-0.544889,-0.184761,33.22
0.41404,-0.911795,-1.402122,-1.624068,-1.057556,-0.413591,0.261463,0.905261,-0.544889,-0.184761,37.49
0.41404,-0.911795,0.556549,0.27445,-0.452184,-0.413591,0.261463,0.905261,-0.544889,-0.184761,1.16
0.41404,-0.911795,0.553146,0.331488,-0.45006,-0.413591,0.261463,0.905261,-0.544889,-0.184761,50.13
0.41404,-0.911795,-0.66387,0.306098,2.202713,-0.413591,0.261463,0.905261,-0.544889,-0.184761,58.15
0.41404,-0.911795,0.608885,0.208472,-0.388744,-0.413591,0.261463,0.905261,-0.544889,-0.184761,43.95
0.41404,-0.911795,0.615098,0.27749,-0.390691,-0.413591,0.261463,0.905261,-0.544889,-0.184761,46.59
0.41404,-0.911795,-2.887677,1.276634,0.731575,-0.413591,0.261463,0.905261,-0.544889,-0.184761,51.26
0.41404,-0.911795,0.557348,0.378334,-0.501466,-0.413591,0.261463,0.905261,-0.544889,-0.184761,14.93
0.41404,-0.911795,0.555311,0.434656,-0.496954,-0.413591,0.261463,0.905261,-0.544889,-0.184761,55.59
0.41404,-0.911795,-0.645694,-3.000127,2.394801,-0.413591,0.261463,0.905261,-0.544889,-0.184761,55.79
0.41404,-0.911795,0.570986,0.28035,-0.467225,-0.949447,0.261463,0.905261,-0.544889,-0.184761,14.51
0.41404,-0.911795,0.568563,0.336673,-0.467402,-0.949447,0.261463,0.905261,-0.544889,-0.184761,38.38
0.41404,-0.911795,0.33689,0.080986,0.067187,-0.949447,0.261463,0.905261,-0.544889,-0.184761,52.49
0.41404,-0.911795,0.539816,0.291794,-0.545883,-0.949447,0.261463,0.905261,-0.544889,-0.184761,0.79
0.41404,-0.911795,0.534041,0.345971,-0.54314,-0.949447,0.261463,0.905261,-0.544889,-0.184761,47.61
0.41404,-0.911795,-1.402122,-1.624068,-1.057556,-0.949447,0.261463,0.905261,-0.544889,-0.184761,50.84
0.41404,-0.911795,0.556549,0.27445,-0.452184,-0.949447,0.261463,0.905261,-0.544889,-0.184761,1.23
0.41404,-0.911795,0.553146,0.331488,-0.45006,-0.949447,0.261463,0.905261,-0.544889,-0.184761,75.29
0.41404,-0.911795,-0.66387,0.306098,2.202713,-0.949447,0.261463,0.905261,-0.544889,-0.184761,79.2
0.41404,-0.911795,0.608885,0.208472,-0.388744,-0.949447,0.261463,0.905261,-0.544889,-0.184761,83.03
0.41404,-0.911795,0.615098,0.27749,-0.390691,-0.949447,0.261463,0.905261,-0.544889,-0.184761,93.56
0.41404,-0.911795,-2.887677,1.276634,0.731575,-0.949447,0.261463,0.905261,-0.544889,-0.184761,96.13
0.41404,-0.911795,0.557348,0.378334,-0.501466,-0.949447,0.261463,0.905261,-0.544889,-0.184761,11.54
0.41404,-0.911795,0.555311,0.434656,-0.496954,-0.949447,0.261463,0.905261,-0.544889,-0.184761,89.97
0.41404,-0.911795,-0.645694,-3.000127,2.394801,-0.949447,0.261463,0.905261,-0.544889,-0.184761,86.79
-1.042609,1.343083,0.570986,0.28035,-0.467225,1.386635,0.261463,0.905261,-0.544889,-0.184761,7.26
-1.042609,1.343083,0.568563,0.336673,-0.467402,1.386635,0.261463,0.905261,-0.544889,-0.184761,9.58
-1.042609,1.343083,0.33689,0.080986,0.067187,1.386635,0.261463,0.905261,-0.544889,-0.184761,10.76
-1.042609,1.343083,0.539816,0.291794,-0.545883,1.386635,0.261463,0.905261,-0.544889,-0.184761,0.61
-1.042609,1.343083,0.534041,0.345971,-0.54314,1.386635,0.261463,0.905261,-0.544889,-0.184761,10.64
-1.042609,1.343083,-1.402122,-1.624068,-1.057556,1.386635,0.261463,0.905261,-0.544889,-0.184761,14.36
-1.042609,1.343083,0.556549,0.27445,-0.452184,1.386635,0.261463,0.905261,-0.544889,-0.184761,1.58
-1.042609,1.343083,0.553146,0.331488,-0.45006,1.386635,0.261463,0.905261,-0.544889,-0.184761,13.89
-1.042609,1.343083,-0.66387,0.306098,2.202713,1.386635,0.261463,0.905261,-0.544889,-0.184761,23.26
-1.042609,1.343083,0.608885,0.208472,-0.388744,1.386635,0.261463,0.905261,-0.544889,-0.184761,15.65
-1.042609,1.343083,0.615098,0.27749,-0.390691,1.386635,0.261463,0.905261,-0.544889,-0.184761,16.41
-1.042609,1.343083,-2.887677,1.276634,0.731575,1.386635,0.261463,0.905261,-0.544889,-0.184761,23.02
-1.042609,1.343083,0.557348,0.378334,-0.501466,1.386635,0.261463,0.905261,-0.544889,-0.184761,7.49
-1.042609,1.343083,0.555311,0.434656,-0.496954,1.386635,0.261463,0.905261,-0.544889,-0.184761,12.6
-1.042609,1.343083,-0.645694,-3.000127,2.394801,1.386635,0.261463,0.905261,-0.544889,-0.184761,14.37
-1.042609,1.343083,0.568563,0.336673,-0.467402,-0.413591,0.261463,0.905261,-0.544889,-0.184761,3.84
-1.042609,1.343083,0.33689,0.080986,0.067187,-0.413591,0.261463,0.905261,-0.544889,-0.184761,13.98
-1.042609,1.343083,0.534041,0.345971,-0.54314,-0.413591,0.261463,0.905261,-0.544889,-0.184761,1.52
-1.042609,1.343083,-1.402122,-1.624068,-1.057556,-0.413591,0.261463,0.905261,-0.544889,-0.184761,16.01
-1.042609,1.343083,0.553146,0.331488,-0.45006,-0.413591,0.261463,0.905261,-0.544889,-0.184761,3.74
-1.042609,1.343083,-0.66387,0.306098,2.202713,-0.413591,0.261463,0.905261,-0.544889,-0.184761,27.85
-1.042609,1.343083,0.608885,0.208472,-0.388744,-0.413591,0.261463,0.905261,-0.544889,-0.184761,3.96
-1.042609,1.343083,0.615098,0.27749,-0.390691,-0.413591,0.261463,0.905261,-0.544889,-0.184761,6.17
-1.042609,1.343083,-2.887677,1.276634,0.731575,-0.413591,0.261463,0.905261,-0.544889,-0.184761,14.42
-1.042609,1.343083,0.555311,0.434656,-0.496954,-0.413591,0.261463,0.905261,-0.544889,-0.184761,7.47
-1.042609,1.343083,-0.645694,-3.000127,2.394801,-0.413591,0.261463,0.905261,-0.544889,-0.184761,17.36
-1.042609,1.343083,0.570986,0.28035,-0.467225,-0.949447,0.261463,0.905261,-0.544889,-0.184761,5.89
-1.042609,1.343083,0.568563,0.336673,-0.467402,-0.949447,0.261463,0.905261,-0.544889,-0.184761,27.06
-1.042609,1.343083,0.33689,0.080986,0.067187,-0.949447,0.261463,0.905261,-0.544889,-0.184761,34.66
-1.042609,1.343083,0.534041,0.345971,-0.54314,-0.949447,0.261463,0.905261,-0.544889,-0.184761,24.42
-1.042609,1.343083,-1.402122,-1.624068,-1.057556,-0.949447,0.261463,0.905261,-0.544889,-0.184761,25.13
-1.042609,1.343083,0.556549,0.27445,-0.452184,-0.949447,0.261463,0.905261,-0.544889,-0.184761,0.95
