 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_E_HOMO , additive_E_LUMO , additive_V1_intensity , additive_dipole_moment , additive_molecular_volume , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_E_HOMO , aryl_halide_V2_frequency , aryl_halide_V2_intensity , aryl_halide_electronegativity , aryl_halide_molecular_volume , aryl_halide_molecular_weight , aryl_halide_ovality , base_E_HOMO , base_electronegativity , base_surface_area , ligand_.C10_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C14_electrostatic_charge , ligand_.C15_NMR_shift , ligand_.C15_electrostatic_charge , ligand_.C16_NMR_shift , ligand_.C16_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C5_NMR_shift , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H4_electrostatic_charge , ligand_.H9_electrostatic_charge , ligand_.P1_electrostatic_charge , ligand_V10_intensity , ligand_V3_frequency , ligand_V3_intensity , ligand_V4_frequency , ligand_V5_frequency , ligand_V6_frequency , ligand_V6_intensity , ligand_V9_frequency , ligand_V9_intensity , yield 
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,-0.645694,2.394801,-1.886667,0.269147,-0.716429,-0.517714,-0.269317,-0.854114,0.43423,-0.939109,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,64.64
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.570986,-0.467225,1.002774,0.258598,0.293298,-0.414821,-0.256275,0.507799,-0.1129,0.634119,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,17.38
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.568563,-0.467402,-0.227384,0.260804,0.254299,-0.438797,-0.256275,0.735289,0.882404,0.833543,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,38.46
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.33689,0.067187,-0.713726,0.267078,0.209824,-0.46231,-0.256275,1.082324,1.934463,1.055124,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,51.12
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.539816,-0.545883,0.831124,0.289347,0.286935,1.281066,-0.295399,0.260132,-0.963015,0.279589,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,0.58
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.534041,-0.54314,-0.255992,-3.695459,3.314976,2.602441,3.695162,0.487118,0.032177,0.479012,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,45.97
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,-1.402122,-1.057556,-0.799551,0.29114,0.206843,2.043338,-0.295399,0.833649,1.084348,0.722752,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,47.7
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.556549,-0.452184,1.088599,0.277558,0.416006,-0.519403,-0.295399,0.748404,-1.007165,0.811385,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,7.23
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.553146,-0.45006,-0.112951,0.278178,-0.839555,-0.52086,-0.295399,0.976398,-0.011861,0.98865,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,79.89
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,-0.66387,2.202713,-0.685117,0.28197,-0.847995,-0.521092,-0.282358,1.322929,1.040198,1.232389,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,80.58
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.608885,-0.388744,1.918241,0.260942,-0.299728,-0.452077,-0.256275,-1.431666,-1.613133,-1.40443,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,84.93
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.615098,-0.390691,0.859733,0.263562,-0.374495,-0.370445,-0.256275,-1.200645,-0.617829,-1.160691,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,89.42
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,-2.887677,0.731575,0.831124,0.271215,-0.479017,-0.241722,-0.269317,-0.850079,0.43423,-0.894793,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,89.56
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.557348,-0.501466,-0.170167,0.260942,-0.605928,-0.514799,-0.256275,-1.429649,-1.613133,-1.426589,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,13.66
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,0.555311,-0.496954,-1.228676,0.262942,-0.647841,-0.51821,-0.256275,-1.201654,-0.617829,-1.205007,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,86.9
0.525926,-0.092775,-0.911795,-1.578921,-0.790029,1.079127,-1.543805,-0.406533,-0.058489,-0.645694,2.394801,-1.886667,0.269147,-0.716429,-0.517714,-0.269317,-0.854114,0.43423,-0.939109,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,87.24
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.570986,-0.467225,1.002774,0.258598,0.293298,-0.414821,-0.256275,0.507799,-0.1129,0.634119,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,11.3
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.568563,-0.467402,-0.227384,0.260804,0.254299,-0.438797,-0.256275,0.735289,0.882404,0.833543,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,10.83
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.33689,0.067187,-0.713726,0.267078,0.209824,-0.46231,-0.256275,1.082324,1.934463,1.055124,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,12.11
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.539816,-0.545883,0.831124,0.289347,0.286935,1.281066,-0.295399,0.260132,-0.963015,0.279589,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,1.04
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.534041,-0.54314,-0.255992,-3.695459,3.314976,2.602441,3.695162,0.487118,0.032177,0.479012,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,15.16
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-1.402122,-1.057556,-0.799551,0.29114,0.206843,2.043338,-0.295399,0.833649,1.084348,0.722752,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,19.47
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.556549,-0.452184,1.088599,0.277558,0.416006,-0.519403,-0.295399,0.748404,-1.007165,0.811385,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,8.04
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.553146,-0.45006,-0.112951,0.278178,-0.839555,-0.52086,-0.295399,0.976398,-0.011861,0.98865,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,23.74
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-0.66387,2.202713,-0.685117,0.28197,-0.847995,-0.521092,-0.282358,1.322929,1.040198,1.232389,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,30.46
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.608885,-0.388744,1.918241,0.260942,-0.299728,-0.452077,-0.256275,-1.431666,-1.613133,-1.40443,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,24.62
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.615098,-0.390691,0.859733,0.263562,-0.374495,-0.370445,-0.256275,-1.200645,-0.617829,-1.160691,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,28.58
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-2.887677,0.731575,0.831124,0.271215,-0.479017,-0.241722,-0.269317,-0.850079,0.43423,-0.894793,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,36.15
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.557348,-0.501466,-0.170167,0.260942,-0.605928,-0.514799,-0.256275,-1.429649,-1.613133,-1.426589,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,13.72
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.555311,-0.496954,-1.228676,0.262942,-0.647841,-0.51821,-0.256275,-1.201654,-0.617829,-1.205007,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,13.98
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-0.645694,2.394801,-1.886667,0.269147,-0.716429,-0.517714,-0.269317,-0.854114,0.43423,-0.939109,1.203806,-0.922213,1.386635,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,18.14
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.570986,-0.467225,1.002774,0.258598,0.293298,-0.414821,-0.256275,0.507799,-0.1129,0.634119,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,0.93
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.568563,-0.467402,-0.227384,0.260804,0.254299,-0.438797,-0.256275,0.735289,0.882404,0.833543,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,7.32
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.33689,0.067187,-0.713726,0.267078,0.209824,-0.46231,-0.256275,1.082324,1.934463,1.055124,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,21.43
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.534041,-0.54314,-0.255992,-3.695459,3.314976,2.602441,3.695162,0.487118,0.032177,0.479012,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,3.29
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-1.402122,-1.057556,-0.799551,0.29114,0.206843,2.043338,-0.295399,0.833649,1.084348,0.722752,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,23.04
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.553146,-0.45006,-0.112951,0.278178,-0.839555,-0.52086,-0.295399,0.976398,-0.011861,0.98865,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,7.48
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-0.66387,2.202713,-0.685117,0.28197,-0.847995,-0.521092,-0.282358,1.322929,1.040198,1.232389,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,40
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.608885,-0.388744,1.918241,0.260942,-0.299728,-0.452077,-0.256275,-1.431666,-1.613133,-1.40443,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,9.84
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.615098,-0.390691,0.859733,0.263562,-0.374495,-0.370445,-0.256275,-1.200645,-0.617829,-1.160691,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,16.26
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-2.887677,0.731575,0.831124,0.271215,-0.479017,-0.241722,-0.269317,-0.850079,0.43423,-0.894793,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,36.06
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.555311,-0.496954,-1.228676,0.262942,-0.647841,-0.51821,-0.256275,-1.201654,-0.617829,-1.205007,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,15.39
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,-0.645694,2.394801,-1.886667,0.269147,-0.716429,-0.517714,-0.269317,-0.854114,0.43423,-0.939109,-1.257498,1.403618,-0.413591,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,27.68
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.570986,-0.467225,1.002774,0.258598,0.293298,-0.414821,-0.256275,0.507799,-0.1129,0.634119,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,20.25
0.869839,0.175249,1.343083,-0.986067,0.045839,-0.183803,0.777605,-0.038771,0.471031,0.568563,-0.467402,-0.227384,0.260804,0.254299,-0.438797,-0.256275,0.735289,0.882404,0.833543,0.042292,-0.457047,-0.949447,-0.769,-1.664873,1.174377,-0.279217,1.486108,0.759878,-1.101038,-0.026843,1.19396,0.456348,-0.389136,-0.995131,1.000033,-0.373818,0.785907,0.505301,0.467447,0.967334,1.086248,-0.257966,0.716359,-0.580097,-1.01185,1.235943,-0.57272,-0.408976,-0.991065,0.880343,-0.11292,-0.576873,29.08
