 additive_.C5_NMR_shift , additive_.C5_electrostatic_charge , additive_.O1_electrostatic_charge , additive_dipole_moment , additive_electronegativity , additive_molecular_weight , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C4_NMR_shift , aryl_halide_.C4_electrostatic_charge , aryl_halide_.H2_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_.H3_NMR_shift , aryl_halide_.H3_electrostatic_charge , aryl_halide_E_LUMO , aryl_halide_V1_frequency , aryl_halide_V1_intensity , aryl_halide_V2_frequency , aryl_halide_V2_intensity , aryl_halide_V3_intensity , aryl_halide_hardness , aryl_halide_molecular_volume , aryl_halide_ovality , base_E_HOMO , base_dipole_moment , base_electronegativity , base_molecular_weight , base_ovality , ligand_.C10_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C12_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C14_NMR_shift , ligand_.C14_electrostatic_charge , ligand_.C15_NMR_shift , ligand_.C15_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C3_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C8_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_NMR_shift , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H4_electrostatic_charge , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_.P1_electrostatic_charge , ligand_V1_intensity , ligand_V2_frequency , ligand_V3_frequency , ligand_V3_intensity , ligand_V4_intensity , ligand_V5_frequency , ligand_V6_frequency , ligand_V6_intensity , ligand_V7_frequency , ligand_V7_intensity , ligand_V8_frequency , ligand_dipole_moment , yield 
0.816714,1.356722,-0.829395,-0.448767,-0.79315,-1.53675,-1.4906,-0.645694,-3.000127,2.394801,-1.341182,0.867211,0.892294,-1.886667,0.127819,1.070373,0.180349,-0.310386,1.926564,-0.716429,-0.517714,-0.270597,-0.265452,-0.854114,-0.939109,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,92.21
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.570986,0.28035,-0.467225,-0.44251,-0.220205,-0.71963,1.002774,-0.648905,0.082068,0.179111,-0.242168,-0.421392,0.293298,-0.414821,-0.6235,-0.265452,0.507799,0.634119,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,2.89
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.568563,0.336673,-0.467402,-0.441532,-0.04339,-0.718703,-0.227384,-0.649125,0.238116,0.158068,-0.24992,-0.375834,0.254299,-0.438797,-0.691324,-0.265452,0.735289,0.833543,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,11.66
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.33689,0.080986,0.067187,2.222539,0.02439,1.572531,-0.713726,1.308386,0.264124,0.138263,-0.260124,-0.382903,0.209824,-0.46231,-0.736723,-0.280068,1.082324,1.055124,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,12.51
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.539816,0.291794,-0.545883,-0.408553,1.097072,-0.720804,0.831124,-0.654628,1.122389,0.523224,-0.364317,-0.790703,0.286935,1.281066,-0.327372,-0.280068,0.260132,0.279589,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,0.15
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.534041,0.345971,-0.54314,-0.407785,1.038133,-0.719877,-0.255992,-0.654701,0.862309,-3.663073,3.690313,0.815621,3.314976,2.602441,1.166942,3.695556,0.487118,0.479012,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,10.42
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-1.402122,-1.624068,-1.057556,0.416224,1.391765,1.42066,-0.799551,1.473181,1.330453,0.336314,-0.383154,-0.784288,0.206843,2.043338,-0.200914,-0.280068,0.833649,0.722752,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,15.44
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.556549,0.27445,-0.452184,-0.427935,-0.058124,-0.720681,1.088599,-0.651986,-0.282045,0.540554,-0.25727,-0.477554,0.416006,-0.519403,-0.87062,-0.265452,0.748404,0.811385,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,1.03
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.553146,0.331488,-0.45006,-0.426873,0.065647,-0.719877,-0.112951,-0.65206,-0.178013,0.526938,-0.270149,-0.459095,-0.839555,-0.52086,-0.8896,-0.265452,0.976398,0.98865,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,15.71
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-0.66387,0.306098,2.202713,2.344377,0.162895,1.768844,-0.685117,2.437152,-0.099988,0.315271,-0.279797,-0.480173,-0.847995,-0.521092,-0.898734,-0.280068,1.322929,1.232389,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,11.23
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.608885,0.208472,-0.388744,-0.45633,-1.699564,-0.72099,1.918241,-0.649565,-1.53043,0.205105,-0.182975,-0.795154,-0.299728,-0.452077,1.671355,-0.265452,-1.431666,-1.40443,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,13.2
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.615098,0.27749,-0.390691,-0.455687,-1.746715,-0.720186,0.859733,-0.649932,-1.738495,0.1853,-0.200008,-0.778135,-0.374495,-0.370445,0.948264,-0.265452,-1.200645,-1.160691,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,14.47
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-2.887677,1.276634,0.731575,0.342904,-1.729033,1.019317,0.831124,0.684938,-1.894543,0.195203,-0.20189,-0.728911,-0.479017,-0.241722,2.270557,-0.280068,-0.850079,-0.894793,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,13.88
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.557348,0.378334,-0.501466,-0.420459,0.649139,-0.719073,-0.170167,-0.652206,0.602228,0.198916,-0.30727,1.846051,-0.605928,-0.514799,-0.435562,-0.265452,-1.429649,-1.426589,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,6.97
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.555311,0.434656,-0.496954,-0.41983,0.711024,-0.718146,-1.228676,-0.652353,0.654244,0.186538,-0.311306,1.768157,-0.647841,-0.51821,-0.34854,-0.265452,-1.201654,-1.205007,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,15.41
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-0.645694,-3.000127,2.394801,-1.341182,0.867211,0.892294,-1.886667,0.127819,1.070373,0.180349,-0.310386,1.926564,-0.716429,-0.517714,-0.270597,-0.265452,-0.854114,-0.939109,1.203806,1.30054,-0.922213,1.415642,1.348991,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,14.86
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.568563,0.336673,-0.467402,-0.441532,-0.04339,-0.718703,-0.227384,-0.649125,0.238116,0.158068,-0.24992,-0.375834,0.254299,-0.438797,-0.691324,-0.265452,0.735289,0.833543,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,4.22
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.33689,0.080986,0.067187,2.222539,0.02439,1.572531,-0.713726,1.308386,0.264124,0.138263,-0.260124,-0.382903,0.209824,-0.46231,-0.736723,-0.280068,1.082324,1.055124,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,11.98
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.534041,0.345971,-0.54314,-0.407785,1.038133,-0.719877,-0.255992,-0.654701,0.862309,-3.663073,3.690313,0.815621,3.314976,2.602441,1.166942,3.695556,0.487118,0.479012,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,3.38
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-1.402122,-1.624068,-1.057556,0.416224,1.391765,1.42066,-0.799551,1.473181,1.330453,0.336314,-0.383154,-0.784288,0.206843,2.043338,-0.200914,-0.280068,0.833649,0.722752,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,15.31
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.556549,0.27445,-0.452184,-0.427935,-0.058124,-0.720681,1.088599,-0.651986,-0.282045,0.540554,-0.25727,-0.477554,0.416006,-0.519403,-0.87062,-0.265452,0.748404,0.811385,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,3.55
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.553146,0.331488,-0.45006,-0.426873,0.065647,-0.719877,-0.112951,-0.65206,-0.178013,0.526938,-0.270149,-0.459095,-0.839555,-0.52086,-0.8896,-0.265452,0.976398,0.98865,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,7.71
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-0.66387,0.306098,2.202713,2.344377,0.162895,1.768844,-0.685117,2.437152,-0.099988,0.315271,-0.279797,-0.480173,-0.847995,-0.521092,-0.898734,-0.280068,1.322929,1.232389,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,41.94
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.608885,0.208472,-0.388744,-0.45633,-1.699564,-0.72099,1.918241,-0.649565,-1.53043,0.205105,-0.182975,-0.795154,-0.299728,-0.452077,1.671355,-0.265452,-1.431666,-1.40443,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,9.61
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.615098,0.27749,-0.390691,-0.455687,-1.746715,-0.720186,0.859733,-0.649932,-1.738495,0.1853,-0.200008,-0.778135,-0.374495,-0.370445,0.948264,-0.265452,-1.200645,-1.160691,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,15.35
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-2.887677,1.276634,0.731575,0.342904,-1.729033,1.019317,0.831124,0.684938,-1.894543,0.195203,-0.20189,-0.728911,-0.479017,-0.241722,2.270557,-0.280068,-0.850079,-0.894793,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,43.17
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.555311,0.434656,-0.496954,-0.41983,0.711024,-0.718146,-1.228676,-0.652353,0.654244,0.186538,-0.311306,1.768157,-0.647841,-0.51821,-0.34854,-0.265452,-1.201654,-1.205007,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,11.62
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-0.645694,-3.000127,2.394801,-1.341182,0.867211,0.892294,-1.886667,0.127819,1.070373,0.180349,-0.310386,1.926564,-0.716429,-0.517714,-0.270597,-0.265452,-0.854114,-0.939109,-1.257498,-1.145639,1.403618,-0.590997,-0.276049,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,12.25
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.570986,0.28035,-0.467225,-0.44251,-0.220205,-0.71963,1.002774,-0.648905,0.082068,0.179111,-0.242168,-0.421392,0.293298,-0.414821,-0.6235,-0.265452,0.507799,0.634119,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,0.41
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.568563,0.336673,-0.467402,-0.441532,-0.04339,-0.718703,-0.227384,-0.649125,0.238116,0.158068,-0.24992,-0.375834,0.254299,-0.438797,-0.691324,-0.265452,0.735289,0.833543,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,9.51
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.33689,0.080986,0.067187,2.222539,0.02439,1.572531,-0.713726,1.308386,0.264124,0.138263,-0.260124,-0.382903,0.209824,-0.46231,-0.736723,-0.280068,1.082324,1.055124,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,32.15
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.534041,0.345971,-0.54314,-0.407785,1.038133,-0.719877,-0.255992,-0.654701,0.862309,-3.663073,3.690313,0.815621,3.314976,2.602441,1.166942,3.695556,0.487118,0.479012,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,7.28
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,-1.402122,-1.624068,-1.057556,0.416224,1.391765,1.42066,-0.799551,1.473181,1.330453,0.336314,-0.383154,-0.784288,0.206843,2.043338,-0.200914,-0.280068,0.833649,0.722752,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,35.34
-1.646329,-2.057418,2.49432,-0.457026,-0.211027,-0.764273,-1.35822,0.556549,0.27445,-0.452184,-0.427935,-0.058124,-0.720681,1.088599,-0.651986,-0.282045,0.540554,-0.25727,-0.477554,0.416006,-0.519403,-0.87062,-0.265452,0.748404,0.811385,0.042292,-0.15966,-0.457047,-0.806544,-1.045503,-0.769,-1.664873,-0.368062,1.3339,-0.279217,0.595751,1.486108,0.759878,-1.101038,0.456348,-0.199591,-0.995131,-0.660151,1.000033,-1.012481,-1.184662,0.785907,0.505301,0.467447,-0.978778,-0.976717,1.086248,-0.457682,-0.257966,0.716359,-1.057037,-1.016545,-1.01185,1.235943,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.572875,-0.102362,1.02641,3.21
