 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_V1_intensity , additive_hardness , additive_molecular_weight , additive_ovality , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_V2_intensity , aryl_halide_molecular_volume , base_E_HOMO , base_hardness , base_molecular_weight , ligand_.C12_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H9_electrostatic_charge , yield 
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,3.24
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,5.97
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,8.04
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,18.98
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,28.6
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,40.27
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,1.79
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.07
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,5.16
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,11.89
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,29.84
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,16.58
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,26.94
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,27.31
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,5.54
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,10.25
1.795256,2.350364,0.136782,-0.132949,-0.764273,-1.35822,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,14.87
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.8
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.97
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.6
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.6
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.51
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,8.01
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,9.01
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.17
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,24.21
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,35.92
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,35.33
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.291794,-0.545883,0.831124,1.281066,0.260132,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.55
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,36.53
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,40.65
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.41
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,56.84
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,58.99
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,60.26
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,60.25
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,63.43
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,25.83
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,60.28
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,61.93
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,28.13
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,40.1
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,48.7
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.291794,-0.545883,0.831124,1.281066,0.260132,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.72
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,51.39
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,56.62
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.85
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,73.32
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,74.44
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,81.54
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,85.4
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,88.51
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,31.87
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,85.81
0.525926,-0.092775,1.079127,0.603809,-0.292572,-0.058489,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,83.31
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,13.03
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,16.1
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,15.87
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.88
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,14.86
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,19.38
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,4.58
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,22.01
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,22.22
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,21.68
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,35.06
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,30.72
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,10.88
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,21.38
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,23.67
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.75
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,9.79
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,23.97
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,6.68
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,25.47
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,14.44
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,41.97
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,12.36
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,33.74
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,44.54
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,30.44
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,39.11
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,22.89
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,27.11
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,41.67
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.291794,-0.545883,0.831124,1.281066,0.260132,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.86
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,21.62
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,35.07
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,13.57
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,44.18
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,61.5
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,48.36
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,61.12
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,70.87
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,39.36
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,54.84
0.869839,0.175249,-0.183803,0.603809,0.008139,0.471031,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,60.07
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.01
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,5.03
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,4.77
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.36
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,4.62
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.88
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.4
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,5.43
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,8.37
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.45
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,4.84
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,10.04
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.31
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.69
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,4.42
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.79
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.14
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.75
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.73
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.52
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.39
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,6.36
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,1.99
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,6.32
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,8.14
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.4
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.97
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,21.37
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,21.55
1.203987,1.644225,0.055501,1.340566,-0.292572,0.134064,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,23.07
