 additive_.C4_NMR_shift , additive_.C5_NMR_shift , additive_.O1_electrostatic_charge , additive_E_HOMO , additive_V1_intensity , additive_molecular_volume , additive_molecular_weight , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_V2_intensity , aryl_halide_V3_intensity , base_E_HOMO , base_surface_area , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C14_NMR_shift , ligand_.C16_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C2_NMR_shift , ligand_.C3_NMR_shift , ligand_.C5_NMR_shift , ligand_.C6_NMR_shift , ligand_.C7_NMR_shift , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_electrostatic_charge , ligand_V10_frequency , ligand_V1_intensity , ligand_V2_intensity , ligand_V4_intensity , ligand_V5_frequency , ligand_V6_frequency , ligand_V7_frequency , ligand_V8_intensity , ligand_V9_frequency , ligand_dipole_moment , yield 
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.539816,-0.545883,-0.774534,1.281066,-0.327372,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,0.71
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.534041,-0.54314,-0.729716,2.602441,1.166942,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,13.25
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,15.93
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.556549,-0.452184,0.239983,-0.519403,-0.87062,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,4.06
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.553146,-0.45006,0.015893,-0.52086,-0.8896,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,32.63
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,32.04
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.608885,-0.388744,1.666011,-0.452077,1.671355,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,38.04
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.615098,-0.390691,1.706755,-0.370445,0.948264,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,50.51
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-2.887677,0.731575,1.759722,-0.241722,2.270557,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,46.64
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,27.15
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,46.97
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,-1.257498,-0.413591,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,47.28
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.570986,-0.467225,0.248132,-0.414821,-0.6235,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,29.18
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.568563,-0.467402,-0.033,-0.438797,-0.691324,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,36.56
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.33689,0.067187,-0.122636,-0.46231,-0.736723,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,49.47
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.539816,-0.545883,-0.774534,1.281066,-0.327372,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,1.86
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.534041,-0.54314,-0.729716,2.602441,1.166942,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,31.26
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,34.04
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.556549,-0.452184,0.239983,-0.519403,-0.87062,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,11.32
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.553146,-0.45006,0.015893,-0.52086,-0.8896,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,62.65
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,60.29
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.608885,-0.388744,1.666011,-0.452077,1.671355,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,77.4
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.615098,-0.390691,1.706755,-0.370445,0.948264,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,83.68
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-2.887677,0.731575,1.759722,-0.241722,2.270557,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,84.54
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,49.16
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,76.23
1.795256,-0.317946,-2.313773,-0.16315,0.136782,-0.717669,-0.764273,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,0.042292,-0.949447,1.697422,0.21766,-1.369034,1.404263,-1.692031,0.283227,-1.173794,1.650705,-0.576311,0.977891,-0.904673,1.3514,1.22514,1.671265,-1.666517,-1.64154,-0.736991,-0.475889,-0.591651,-1.024174,-0.8667,0.622846,1.687441,-0.775337,1.498217,-0.968278,75.21
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.33689,0.067187,-0.122636,-0.46231,-0.736723,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,10.53
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,2.46
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.556549,-0.452184,0.239983,-0.519403,-0.87062,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,9.08
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.553146,-0.45006,0.015893,-0.52086,-0.8896,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,9.64
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,10.37
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.608885,-0.388744,1.666011,-0.452077,1.671355,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,1.66
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.615098,-0.390691,1.706755,-0.370445,0.948264,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,2.15
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-2.887677,0.731575,1.759722,-0.241722,2.270557,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,27.05
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.570986,-0.467225,0.248132,-0.414821,-0.6235,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,15.09
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.568563,-0.467402,-0.033,-0.438797,-0.691324,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,34.51
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.33689,0.067187,-0.122636,-0.46231,-0.736723,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,35.61
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.539816,-0.545883,-0.774534,1.281066,-0.327372,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,0.44
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.534041,-0.54314,-0.729716,2.602441,1.166942,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,31.26
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,34.24
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.556549,-0.452184,0.239983,-0.519403,-0.87062,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,6.87
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.553146,-0.45006,0.015893,-0.52086,-0.8896,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,62.45
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,65.94
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.608885,-0.388744,1.666011,-0.452077,1.671355,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,58.33
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.615098,-0.390691,1.706755,-0.370445,0.948264,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,60.48
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-2.887677,0.731575,1.759722,-0.241722,2.270557,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,63.19
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,18.37
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,59.79
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,64.64
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.570986,-0.467225,0.248132,-0.414821,-0.6235,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,17.38
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.568563,-0.467402,-0.033,-0.438797,-0.691324,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,38.46
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.33689,0.067187,-0.122636,-0.46231,-0.736723,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,51.12
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.539816,-0.545883,-0.774534,1.281066,-0.327372,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,0.58
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.534041,-0.54314,-0.729716,2.602441,1.166942,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,45.97
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,47.7
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.556549,-0.452184,0.239983,-0.519403,-0.87062,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,7.23
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,0.553146,-0.45006,0.015893,-0.52086,-0.8896,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,79.89
0.525926,-1.048556,0.429099,-1.578921,1.079127,-0.406533,-0.292572,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,80.58
