 additive_.C5_NMR_shift , additive_.C5_electrostatic_charge , additive_.N1_electrostatic_charge , additive_electronegativity , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H3_electrostatic_charge , aryl_halide_V2_frequency , aryl_halide_V2_intensity , aryl_halide_V3_frequency , aryl_halide_hardness , base_.N1_electrostatic_charge , base_electronegativity , ligand_.C10_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_V10_frequency , ligand_V10_intensity , ligand_V1_intensity , ligand_V3_frequency , ligand_V6_intensity , yield 
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,3.17
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,1.98
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,2.11
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,0.3
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,9.85
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,9.69
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,2.66
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,14.47
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,17.16
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,28.4
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,32.02
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,39.76
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,1.86
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,3.95
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,5.01
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,2.87
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,28.48
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,35.59
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,19.71
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,37.21
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,5.48
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,38.83
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,64.97
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,42.31
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,57.97
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,65.15
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,3.55
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,53.92
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,62.35
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,4.68
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,29.6
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,43.57
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,35.47
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,49.74
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,5.69
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,65
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,75.72
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,77.93
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,88.83
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,84.31
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,8.96
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,80.65
0.816714,1.356722,0.598571,-0.79315,-1.4906,-1.417732,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,92.21
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,2.89
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,11.66
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,12.51
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,0.15
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,10.42
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,15.44
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,1.03
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,15.71
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,11.23
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,13.2
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,14.47
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,13.88
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,6.97
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,15.41
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.519769,-0.922213,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,14.86
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,4.22
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,11.98
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,3.38
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,15.31
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,3.55
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,7.71
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,41.94
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,9.61
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,15.35
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,43.17
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,11.62
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.901301,1.403618,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,12.25
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,0.41
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,9.51
-1.646329,-2.057418,-1.278494,-0.211027,-1.35822,-0.859435,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,1.374737,-0.457047,-0.769,-1.664873,1.3339,0.456348,-0.199591,-1.012481,-1.184662,0.505301,0.967334,-0.457682,-0.257966,-0.697516,-0.580097,-1.057037,-1.01185,0.880343,32.15
