 additive_.C3_electrostatic_charge , additive_E_LUMO , additive_molecular_weight , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_E_LUMO , aryl_halide_V2_intensity , aryl_halide_hardness , aryl_halide_ovality , base_hardness , ligand_.C11_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C16_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_electrostatic_charge , ligand_.P1_electrostatic_charge , ligand_V1_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V5_frequency , ligand_V7_intensity , ligand_V8_intensity , yield 
0.477373,-1.079926,-0.764273,-1.35822,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,15.35
0.477373,-1.079926,-0.764273,-1.35822,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,43.17
0.477373,-1.079926,-0.764273,-1.35822,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,11.62
0.477373,-1.079926,-0.764273,-1.35822,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,12.25
0.477373,-1.079926,-0.764273,-1.35822,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,0.41
0.477373,-1.079926,-0.764273,-1.35822,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,9.51
0.477373,-1.079926,-0.764273,-1.35822,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,32.15
0.477373,-1.079926,-0.764273,-1.35822,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,7.28
0.477373,-1.079926,-0.764273,-1.35822,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,35.34
0.477373,-1.079926,-0.764273,-1.35822,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,3.21
0.477373,-1.079926,-0.764273,-1.35822,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,16.32
0.477373,-1.079926,-0.764273,-1.35822,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,73.16
0.477373,-1.079926,-0.764273,-1.35822,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,21.81
0.477373,-1.079926,-0.764273,-1.35822,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,48.23
0.477373,-1.079926,-0.764273,-1.35822,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,78.79
0.477373,-1.079926,-0.764273,-1.35822,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,12.9
0.477373,-1.079926,-0.764273,-1.35822,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,26.68
1.196649,1.717576,-1.236039,-0.8287,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,8.17
1.196649,1.717576,-1.236039,-0.8287,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,19.65
1.196649,1.717576,-1.236039,-0.8287,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,39.14
1.196649,1.717576,-1.236039,-0.8287,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,47.81
1.196649,1.717576,-1.236039,-0.8287,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,48.36
1.196649,1.717576,-1.236039,-0.8287,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,1.37
1.196649,1.717576,-1.236039,-0.8287,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,67.28
1.196649,1.717576,-1.236039,-0.8287,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,74.24
1.196649,1.717576,-1.236039,-0.8287,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,73.54
1.196649,1.717576,-1.236039,-0.8287,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,79.66
1.196649,1.717576,-1.236039,-0.8287,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,84.59
1.196649,1.717576,-1.236039,-0.8287,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,8.99
1.196649,1.717576,-1.236039,-0.8287,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,48.48
1.196649,1.717576,-1.236039,-0.8287,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,70.15
1.196649,1.717576,-1.236039,-0.8287,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,16.07
1.196649,1.717576,-1.236039,-0.8287,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,33.42
1.196649,1.717576,-1.236039,-0.8287,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,36.38
1.196649,1.717576,-1.236039,-0.8287,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,0.36
1.196649,1.717576,-1.236039,-0.8287,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,38.5
1.196649,1.717576,-1.236039,-0.8287,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,40.48
1.196649,1.717576,-1.236039,-0.8287,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,5.09
1.196649,1.717576,-1.236039,-0.8287,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,59.17
1.196649,1.717576,-1.236039,-0.8287,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,65.2
1.196649,1.717576,-1.236039,-0.8287,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,57.83
1.196649,1.717576,-1.236039,-0.8287,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,62.54
1.196649,1.717576,-1.236039,-0.8287,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,65.59
1.196649,1.717576,-1.236039,-0.8287,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,21.24
1.196649,1.717576,-1.236039,-0.8287,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,61.28
1.196649,1.717576,-1.236039,-0.8287,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,63.81
1.196649,1.717576,-1.236039,-0.8287,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,14.24
1.196649,1.717576,-1.236039,-0.8287,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,33.57
1.196649,1.717576,-1.236039,-0.8287,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,45.52
1.196649,1.717576,-1.236039,-0.8287,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,0.49
1.196649,1.717576,-1.236039,-0.8287,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,52.14
1.196649,1.717576,-1.236039,-0.8287,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,49.57
1.196649,1.717576,-1.236039,-0.8287,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,7.18
1.196649,1.717576,-1.236039,-0.8287,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,75.04
1.196649,1.717576,-1.236039,-0.8287,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,79.77
1.196649,1.717576,-1.236039,-0.8287,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,79.08
1.196649,1.717576,-1.236039,-0.8287,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,86.79
1.196649,1.717576,-1.236039,-0.8287,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,89.32
1.196649,1.717576,-1.236039,-0.8287,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,21
1.196649,1.717576,-1.236039,-0.8287,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,86.07
1.196649,1.717576,-1.236039,-0.8287,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,93.59
-0.771183,-1.210379,-0.593284,-0.419526,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,6.95
-0.771183,-1.210379,-0.593284,-0.419526,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,8.37
-0.771183,-1.210379,-0.593284,-0.419526,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,10.76
-0.771183,-1.210379,-0.593284,-0.419526,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,0.53
-0.771183,-1.210379,-0.593284,-0.419526,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,9.49
-0.771183,-1.210379,-0.593284,-0.419526,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,12.42
-0.771183,-1.210379,-0.593284,-0.419526,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,3.26
-0.771183,-1.210379,-0.593284,-0.419526,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,15.67
-0.771183,-1.210379,-0.593284,-0.419526,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,16.98
-0.771183,-1.210379,-0.593284,-0.419526,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,16.32
-0.771183,-1.210379,-0.593284,-0.419526,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,19.93
-0.771183,-1.210379,-0.593284,-0.419526,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,24.67
-0.771183,-1.210379,-0.593284,-0.419526,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,7.37
-0.771183,-1.210379,-0.593284,-0.419526,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,10.89
-0.771183,-1.210379,-0.593284,-0.419526,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,13.18
-0.771183,-1.210379,-0.593284,-0.419526,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,0.87
-0.771183,-1.210379,-0.593284,-0.419526,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,10.2
-0.771183,-1.210379,-0.593284,-0.419526,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,28.77
-0.771183,-1.210379,-0.593284,-0.419526,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,4.73
-0.771183,-1.210379,-0.593284,-0.419526,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,35.24
-0.771183,-1.210379,-0.593284,-0.419526,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,4.1
-0.771183,-1.210379,-0.593284,-0.419526,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,10.37
-0.771183,-1.210379,-0.593284,-0.419526,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,56.22
-0.771183,-1.210379,-0.593284,-0.419526,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,13.58
-0.771183,-1.210379,-0.593284,-0.419526,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,24.96
-0.771183,-1.210379,-0.593284,-0.419526,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,49.78
-0.771183,-1.210379,-0.593284,-0.419526,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,26.2
-0.771183,-1.210379,-0.593284,-0.419526,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,40.57
