 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_frequency , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_V1_frequency , aryl_halide_V2_intensity , aryl_halide_molecular_volume , aryl_halide_ovality , base_surface_area , ligand_.C11_NMR_shift , ligand_.C12_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_NMR_shift , ligand_.H9_NMR_shift , ligand_V3_intensity , ligand_V4_frequency , ligand_V5_frequency , ligand_V7_intensity , yield 
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,40.48
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,5.09
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,59.17
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,65.2
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,57.83
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,62.54
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,65.59
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,21.24
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,61.28
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,63.81
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,14.24
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,33.57
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,45.52
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,0.49
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,52.14
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,49.57
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,7.18
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,75.04
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,79.77
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,79.08
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,86.79
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,89.32
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,21
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,86.07
-1.015394,0.807489,-1.381347,-1.3457,1.717576,1.546127,-0.67879,-1.236039,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,93.59
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,6.95
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,8.37
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,10.76
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,0.53
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,9.49
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,12.42
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,3.26
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,15.67
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,16.98
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,16.32
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,19.93
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,24.67
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,7.37
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,10.89
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,13.18
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,0.87
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,10.2
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,28.77
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,4.73
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,35.24
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,4.1
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,10.37
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,56.22
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,13.58
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,24.96
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,49.78
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,26.2
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,40.57
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,7.39
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,22.35
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,47.06
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,0.99
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,17.56
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,43.58
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,12.48
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,32.02
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,72.71
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,36.06
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,46.17
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,87.75
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,24.93
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,45.53
0.324724,-0.330861,1.395681,0.880866,-1.210379,0.213589,1.720065,-0.593284,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,70.19
-0.298947,0.816714,0.598571,-0.829395,1.529144,0.169461,-0.448767,-1.53675,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,1.386635,-0.588988,-0.276668,0.18435,-0.27466,1.445703,-0.702741,0.93661,0.905261,-0.906779,-0.541304,-0.511608,0.27034,0.471798,0.017286,-0.653141,0.492511,1.74809,1.715889,-0.356175,1.92
