 additive_.N1_electrostatic_charge , additive_E_LUMO , additive_V1_frequency , additive_V1_intensity , additive_dipole_moment , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.C4_electrostatic_charge , aryl_halide_.H3_NMR_shift , aryl_halide_V2_frequency , aryl_halide_V3_frequency , aryl_halide_V3_intensity , aryl_halide_dipole_moment , base_E_HOMO , base_dipole_moment , base_surface_area , ligand_.C11_electrostatic_charge , ligand_.C12_electrostatic_charge , ligand_.C1_NMR_shift , ligand_.C2_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C7_NMR_shift , ligand_.H3_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V1_frequency , ligand_V2_frequency , ligand_V5_frequency , ligand_V5_intensity , ligand_V8_intensity , yield 
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,38.42
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,18.15
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,31.22
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,45.91
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.34
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,6.41
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,15.48
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,2.69
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,23.14
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,50.86
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,28.88
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,51.53
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,59.07
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,8.43
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,22.07
-0.327105,-0.790029,-0.92058,1.079127,-1.543805,-0.058489,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,34.75
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,11.13
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,15.03
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,14.02
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,3.02
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,9.07
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,7
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,14.86
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,19.33
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,12.44
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,12.44
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,18.58
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,17.4
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,17.23
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,8.8
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,11.59
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,2.55
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,9.8
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,19.55
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.6
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,2.61
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,3.34
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,3.55
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,10
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,18.53
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,21.49
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,1.45
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.93
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,3.66
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,10.78
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,27.1
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,23.35
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,5.3
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,10.27
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,1.53
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,19.27
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,30.98
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,18.83
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,28.7
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,28.03
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,4.25
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,18.77
0.881417,0.045839,0.312895,-0.183803,0.777605,0.471031,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,26.76
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,1.203806,1.30054,1.386635,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.52
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.76
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.55
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.71
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,1.93
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,1.2
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.6
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,1.44
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,1.53
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,-1.257498,-1.145639,-0.413591,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.03
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,16.82
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,21.42
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,19.15
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,0.42
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,4.73
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,9.36
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,3.53
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,17.86
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,21.49
1.70424,-0.186078,0.225836,0.055501,-1.246392,0.134064,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,0.042292,-0.15966,-0.949447,0.957226,-0.120792,1.558148,-0.525429,0.531409,0.721067,1.021226,1.258717,-0.568382,0.942736,-0.396509,-0.58927,1.585154,7.16
