 additive_E_HOMO , additive_dipole_moment , additive_hardness , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H2_NMR_shift , aryl_halide_E_LUMO , aryl_halide_hardness , aryl_halide_molecular_weight , base_electronegativity , base_hardness , base_molecular_volume , ligand_.C12_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C14_electrostatic_charge , ligand_.C15_NMR_shift , ligand_.C16_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_electrostatic_charge , ligand_.H3_electrostatic_charge , ligand_.H4_electrostatic_charge , ligand_.H9_electrostatic_charge , ligand_V1_intensity , ligand_V3_intensity , ligand_V7_frequency , ligand_V9_frequency , ligand_dipole_moment , yield 
-1.578921,-1.543805,0.603809,-0.058489,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,60.25
-1.578921,-1.543805,0.603809,-0.058489,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,63.43
-1.578921,-1.543805,0.603809,-0.058489,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,25.83
-1.578921,-1.543805,0.603809,-0.058489,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,60.28
-1.578921,-1.543805,0.603809,-0.058489,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,61.93
-1.578921,-1.543805,0.603809,-0.058489,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,28.13
-1.578921,-1.543805,0.603809,-0.058489,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,40.1
-1.578921,-1.543805,0.603809,-0.058489,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,48.7
-1.578921,-1.543805,0.603809,-0.058489,0.539816,-0.545883,-0.774534,-0.720804,0.523224,-0.280068,-0.963015,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,0.72
-1.578921,-1.543805,0.603809,-0.058489,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,51.39
-1.578921,-1.543805,0.603809,-0.058489,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,56.62
-1.578921,-1.543805,0.603809,-0.058489,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,2.85
-1.578921,-1.543805,0.603809,-0.058489,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,73.32
-1.578921,-1.543805,0.603809,-0.058489,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,74.44
-1.578921,-1.543805,0.603809,-0.058489,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,81.54
-1.578921,-1.543805,0.603809,-0.058489,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,85.4
-1.578921,-1.543805,0.603809,-0.058489,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,88.51
-1.578921,-1.543805,0.603809,-0.058489,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,31.87
-1.578921,-1.543805,0.603809,-0.058489,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,85.81
-1.578921,-1.543805,0.603809,-0.058489,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,83.31
-0.986067,0.777605,0.603809,0.471031,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,13.03
-0.986067,0.777605,0.603809,0.471031,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,16.1
-0.986067,0.777605,0.603809,0.471031,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,15.87
-0.986067,0.777605,0.603809,0.471031,0.539816,-0.545883,-0.774534,-0.720804,0.523224,-0.280068,-0.963015,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,1.88
-0.986067,0.777605,0.603809,0.471031,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,14.86
-0.986067,0.777605,0.603809,0.471031,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,19.38
-0.986067,0.777605,0.603809,0.471031,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,4.58
-0.986067,0.777605,0.603809,0.471031,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,22.01
-0.986067,0.777605,0.603809,0.471031,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,22.22
-0.986067,0.777605,0.603809,0.471031,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,21.68
-0.986067,0.777605,0.603809,0.471031,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,35.06
-0.986067,0.777605,0.603809,0.471031,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,30.72
-0.986067,0.777605,0.603809,0.471031,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,10.88
-0.986067,0.777605,0.603809,0.471031,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,21.38
-0.986067,0.777605,0.603809,0.471031,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,23.67
-0.986067,0.777605,0.603809,0.471031,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,0.75
-0.986067,0.777605,0.603809,0.471031,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,9.79
-0.986067,0.777605,0.603809,0.471031,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,23.97
-0.986067,0.777605,0.603809,0.471031,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,6.68
-0.986067,0.777605,0.603809,0.471031,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,25.47
-0.986067,0.777605,0.603809,0.471031,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,14.44
-0.986067,0.777605,0.603809,0.471031,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,41.97
-0.986067,0.777605,0.603809,0.471031,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,12.36
-0.986067,0.777605,0.603809,0.471031,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,33.74
-0.986067,0.777605,0.603809,0.471031,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,44.54
-0.986067,0.777605,0.603809,0.471031,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,30.44
-0.986067,0.777605,0.603809,0.471031,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,39.11
-0.986067,0.777605,0.603809,0.471031,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,22.89
-0.986067,0.777605,0.603809,0.471031,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,27.11
-0.986067,0.777605,0.603809,0.471031,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,41.67
-0.986067,0.777605,0.603809,0.471031,0.539816,-0.545883,-0.774534,-0.720804,0.523224,-0.280068,-0.963015,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,2.86
-0.986067,0.777605,0.603809,0.471031,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,21.62
-0.986067,0.777605,0.603809,0.471031,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,35.07
-0.986067,0.777605,0.603809,0.471031,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,13.57
-0.986067,0.777605,0.603809,0.471031,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,44.18
-0.986067,0.777605,0.603809,0.471031,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,61.5
-0.986067,0.777605,0.603809,0.471031,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,48.36
-0.986067,0.777605,0.603809,0.471031,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,61.12
-0.986067,0.777605,0.603809,0.471031,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,70.87
-0.986067,0.777605,0.603809,0.471031,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,39.36
-0.986067,0.777605,0.603809,0.471031,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,54.84
-0.986067,0.777605,0.603809,0.471031,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.457047,1.391542,-0.930672,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,60.07
-1.521405,-1.246392,1.340566,0.134064,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,1.01
-1.521405,-1.246392,1.340566,0.134064,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,5.03
-1.521405,-1.246392,1.340566,0.134064,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,4.77
-1.521405,-1.246392,1.340566,0.134064,0.539816,-0.545883,-0.774534,-0.720804,0.523224,-0.280068,-0.963015,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,0.36
-1.521405,-1.246392,1.340566,0.134064,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,4.62
-1.521405,-1.246392,1.340566,0.134064,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,3.88
-1.521405,-1.246392,1.340566,0.134064,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,0.4
-1.521405,-1.246392,1.340566,0.134064,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,5.43
-1.521405,-1.246392,1.340566,0.134064,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,8.37
-1.521405,-1.246392,1.340566,0.134064,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,3.45
-1.521405,-1.246392,1.340566,0.134064,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,4.84
-1.521405,-1.246392,1.340566,0.134064,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,10.04
-1.521405,-1.246392,1.340566,0.134064,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,1.31
-1.521405,-1.246392,1.340566,0.134064,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,2.69
