 additive_.C5_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_intensity , additive_dipole_moment , additive_electronegativity , additive_molecular_volume , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H3_electrostatic_charge , aryl_halide_V2_frequency , aryl_halide_hardness , aryl_halide_ovality , base_.N1_electrostatic_charge , base_E_HOMO , base_dipole_moment , base_hardness , base_ovality , base_surface_area , ligand_.C10_NMR_shift , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C14_NMR_shift , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C5_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C6_electrostatic_charge , ligand_.C7_NMR_shift , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H4_electrostatic_charge , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_V10_frequency , ligand_V10_intensity , ligand_V1_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V3_intensity , ligand_V6_frequency , ligand_V8_frequency , yield 
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.557348,-0.501466,-0.782683,0.602228,-0.605928,-0.265452,-1.426589,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,1.73
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.555311,-0.496954,-0.92936,0.654244,-0.647841,-0.265452,-1.205007,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,36.93
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,-0.645694,2.394801,-1.308277,1.070373,-0.716429,-0.265452,-0.939109,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,56.57
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,7.95
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.568563,-0.467402,-0.033,0.238116,0.254299,-0.265452,0.833543,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,30.31
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.33689,0.067187,-0.122636,0.264124,0.209824,-0.280068,1.055124,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,47.11
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.539816,-0.545883,-0.774534,1.122389,0.286935,-0.280068,0.279589,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,0.26
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.534041,-0.54314,-0.729716,0.862309,3.314976,3.695556,0.479012,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,26.96
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,-1.402122,-1.057556,-1.198269,1.330453,0.206843,-0.280068,0.722752,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,49.01
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.556549,-0.452184,0.239983,-0.282045,0.416006,-0.265452,0.811385,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,0.73
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.553146,-0.45006,0.015893,-0.178013,-0.839555,-0.265452,0.98865,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,34.67
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,-0.66387,2.202713,-0.134859,-0.099988,-0.847995,-0.280068,1.232389,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,73.39
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.608885,-0.388744,1.666011,-1.53043,-0.299728,-0.265452,-1.40443,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,29.56
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.615098,-0.390691,1.706755,-1.738495,-0.374495,-0.265452,-1.160691,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,41.06
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,-2.887677,0.731575,1.759722,-1.894543,-0.479017,-0.280068,-0.894793,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,86.43
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,0.555311,-0.496954,-0.92936,0.654244,-0.647841,-0.265452,-1.205007,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,27.34
0.811187,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.111759,-0.311215,0.000862,-0.645694,2.394801,-1.308277,1.070373,-0.716429,-0.265452,-0.939109,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,76.74
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,15.56
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.568563,-0.467402,-0.033,0.238116,0.254299,-0.265452,0.833543,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,24.36
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.33689,0.067187,-0.122636,0.264124,0.209824,-0.280068,1.055124,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,28.85
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.539816,-0.545883,-0.774534,1.122389,0.286935,-0.280068,0.279589,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,0.98
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.534041,-0.54314,-0.729716,0.862309,3.314976,3.695556,0.479012,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,29.01
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-1.402122,-1.057556,-1.198269,1.330453,0.206843,-0.280068,0.722752,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,33.21
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.556549,-0.452184,0.239983,-0.282045,0.416006,-0.265452,0.811385,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,4.08
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.553146,-0.45006,0.015893,-0.178013,-0.839555,-0.265452,0.98865,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,46.71
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-0.66387,2.202713,-0.134859,-0.099988,-0.847995,-0.280068,1.232389,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,49.29
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.608885,-0.388744,1.666011,-1.53043,-0.299728,-0.265452,-1.40443,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,31.37
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.615098,-0.390691,1.706755,-1.738495,-0.374495,-0.265452,-1.160691,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,37.12
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-2.887677,0.731575,1.759722,-1.894543,-0.479017,-0.280068,-0.894793,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,42.7
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.557348,-0.501466,-0.782683,0.602228,-0.605928,-0.265452,-1.426589,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,16.75
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.555311,-0.496954,-0.92936,0.654244,-0.647841,-0.265452,-1.205007,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,52.2
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-0.645694,2.394801,-1.308277,1.070373,-0.716429,-0.265452,-0.939109,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,56.42
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,3.43
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.568563,-0.467402,-0.033,0.238116,0.254299,-0.265452,0.833543,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,26.32
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.33689,0.067187,-0.122636,0.264124,0.209824,-0.280068,1.055124,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,36.15
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.534041,-0.54314,-0.729716,0.862309,3.314976,3.695556,0.479012,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,16.73
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-1.402122,-1.057556,-1.198269,1.330453,0.206843,-0.280068,0.722752,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,49.99
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.556549,-0.452184,0.239983,-0.282045,0.416006,-0.265452,0.811385,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,1
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.553146,-0.45006,0.015893,-0.178013,-0.839555,-0.265452,0.98865,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,30.17
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-0.66387,2.202713,-0.134859,-0.099988,-0.847995,-0.280068,1.232389,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,59.32
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.608885,-0.388744,1.666011,-1.53043,-0.299728,-0.265452,-1.40443,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,20.5
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,0.615098,-0.390691,1.706755,-1.738495,-0.374495,-0.265452,-1.160691,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,31.02
1.102139,-0.087206,1.176436,-0.549457,0.779224,-1.957396,2.642767,2.095695,2.577635,-2.887677,0.731575,1.759722,-1.894543,-0.479017,-0.280068,-0.894793,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.692006,0.18435,0.465763,1.407879,1.445703,-0.702741,0.93661,-1.013181,1.004153,0.905261,-0.541304,-0.983179,-0.511608,0.27034,0.017286,0.465628,-1.029411,-1.029585,0.914651,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.198362,-0.184761,0.492511,-0.953843,-0.699787,56.04
