 additive_.C5_electrostatic_charge , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_dipole_moment , base_molecular_weight , ligand_.C7_NMR_shift , ligand_.H9_NMR_shift , ligand_V2_intensity , yield 
-1.184562,0.570986,-0.467225,-1.710721,-0.590997,0.721067,-0.653141,-0.896134,0.76
-1.184562,0.568563,-0.467402,-1.729249,-0.590997,0.721067,-0.653141,-0.896134,0.55
-1.184562,0.33689,0.067187,-1.388835,-0.590997,0.721067,-0.653141,-0.896134,0.71
-1.184562,-1.402122,-1.057556,0.525511,-0.590997,0.721067,-0.653141,-0.896134,1.93
-1.184562,0.553146,-0.45006,0.117611,-0.590997,0.721067,-0.653141,-0.896134,1.2
-1.184562,-0.66387,2.202713,-0.141682,-0.590997,0.721067,-0.653141,-0.896134,0.6
-1.184562,0.615098,-0.390691,1.421563,-0.590997,0.721067,-0.653141,-0.896134,1.44
-1.184562,-2.887677,0.731575,1.171973,-0.590997,0.721067,-0.653141,-0.896134,1.53
-1.184562,-0.645694,2.394801,-0.352563,-0.590997,0.721067,-0.653141,-0.896134,0.03
-1.184562,0.570986,-0.467225,-1.710721,-0.806544,0.721067,-0.653141,-0.896134,16.82
-1.184562,0.568563,-0.467402,-1.729249,-0.806544,0.721067,-0.653141,-0.896134,21.42
-1.184562,0.33689,0.067187,-1.388835,-0.806544,0.721067,-0.653141,-0.896134,19.15
-1.184562,0.539816,-0.545883,0.658154,-0.806544,0.721067,-0.653141,-0.896134,0.42
-1.184562,0.534041,-0.54314,0.74786,-0.806544,0.721067,-0.653141,-0.896134,4.73
-1.184562,-1.402122,-1.057556,0.525511,-0.806544,0.721067,-0.653141,-0.896134,9.36
-1.184562,0.556549,-0.452184,0.027862,-0.806544,0.721067,-0.653141,-0.896134,3.53
-1.184562,0.553146,-0.45006,0.117611,-0.806544,0.721067,-0.653141,-0.896134,17.86
-1.184562,-0.66387,2.202713,-0.141682,-0.806544,0.721067,-0.653141,-0.896134,21.49
-1.184562,0.608885,-0.388744,1.354264,-0.806544,0.721067,-0.653141,-0.896134,7.16
-1.184562,0.615098,-0.390691,1.421563,-0.806544,0.721067,-0.653141,-0.896134,11.85
-1.184562,-2.887677,0.731575,1.171973,-0.806544,0.721067,-0.653141,-0.896134,13.5
-1.184562,0.557348,-0.501466,-0.23975,-0.806544,0.721067,-0.653141,-0.896134,4.33
-1.184562,0.555311,-0.496954,-0.242991,-0.806544,0.721067,-0.653141,-0.896134,12.52
-1.184562,-0.645694,2.394801,-0.352563,-0.806544,0.721067,-0.653141,-0.896134,18.55
0.552058,0.570986,-0.467225,-1.710721,1.415642,0.721067,-0.653141,-0.896134,16.77
0.552058,0.568563,-0.467402,-1.729249,1.415642,0.721067,-0.653141,-0.896134,27.47
0.552058,0.33689,0.067187,-1.388835,1.415642,0.721067,-0.653141,-0.896134,35.9
0.552058,0.539816,-0.545883,0.658154,1.415642,0.721067,-0.653141,-0.896134,0.85
0.552058,0.534041,-0.54314,0.74786,1.415642,0.721067,-0.653141,-0.896134,9.61
0.552058,-1.402122,-1.057556,0.525511,1.415642,0.721067,-0.653141,-0.896134,11.83
0.552058,0.556549,-0.452184,0.027862,1.415642,0.721067,-0.653141,-0.896134,8.82
0.552058,0.553146,-0.45006,0.117611,1.415642,0.721067,-0.653141,-0.896134,25.88
0.552058,-0.66387,2.202713,-0.141682,1.415642,0.721067,-0.653141,-0.896134,34.3
0.552058,0.608885,-0.388744,1.354264,1.415642,0.721067,-0.653141,-0.896134,17.2
0.552058,0.615098,-0.390691,1.421563,1.415642,0.721067,-0.653141,-0.896134,24.04
0.552058,-2.887677,0.731575,1.171973,1.415642,0.721067,-0.653141,-0.896134,23.95
0.552058,0.557348,-0.501466,-0.23975,1.415642,0.721067,-0.653141,-0.896134,15.22
0.552058,0.555311,-0.496954,-0.242991,1.415642,0.721067,-0.653141,-0.896134,20.46
0.552058,-0.645694,2.394801,-0.352563,1.415642,0.721067,-0.653141,-0.896134,28.55
0.552058,0.570986,-0.467225,-1.710721,-0.590997,0.721067,-0.653141,-0.896134,13.87
0.552058,0.568563,-0.467402,-1.729249,-0.590997,0.721067,-0.653141,-0.896134,22.22
0.552058,0.33689,0.067187,-1.388835,-0.590997,0.721067,-0.653141,-0.896134,26.64
0.552058,0.534041,-0.54314,0.74786,-0.590997,0.721067,-0.653141,-0.896134,1.63
0.552058,-1.402122,-1.057556,0.525511,-0.590997,0.721067,-0.653141,-0.896134,2.13
0.552058,0.556549,-0.452184,0.027862,-0.590997,0.721067,-0.653141,-0.896134,2.57
0.552058,0.553146,-0.45006,0.117611,-0.590997,0.721067,-0.653141,-0.896134,8.38
0.552058,-0.66387,2.202713,-0.141682,-0.590997,0.721067,-0.653141,-0.896134,11.21
0.552058,0.608885,-0.388744,1.354264,-0.590997,0.721067,-0.653141,-0.896134,6.82
0.552058,0.615098,-0.390691,1.421563,-0.590997,0.721067,-0.653141,-0.896134,13.15
0.552058,-2.887677,0.731575,1.171973,-0.590997,0.721067,-0.653141,-0.896134,12.69
0.552058,0.557348,-0.501466,-0.23975,-0.590997,0.721067,-0.653141,-0.896134,3.24
0.552058,0.555311,-0.496954,-0.242991,-0.590997,0.721067,-0.653141,-0.896134,5.97
0.552058,-0.645694,2.394801,-0.352563,-0.590997,0.721067,-0.653141,-0.896134,8.04
0.552058,0.570986,-0.467225,-1.710721,-0.806544,0.721067,-0.653141,-0.896134,18.98
0.552058,0.568563,-0.467402,-1.729249,-0.806544,0.721067,-0.653141,-0.896134,28.6
0.552058,0.33689,0.067187,-1.388835,-0.806544,0.721067,-0.653141,-0.896134,40.27
0.552058,0.534041,-0.54314,0.74786,-0.806544,0.721067,-0.653141,-0.896134,1.79
0.552058,-1.402122,-1.057556,0.525511,-0.806544,0.721067,-0.653141,-0.896134,2.07
0.552058,0.556549,-0.452184,0.027862,-0.806544,0.721067,-0.653141,-0.896134,5.16
0.552058,0.553146,-0.45006,0.117611,-0.806544,0.721067,-0.653141,-0.896134,11.89
0.552058,-0.66387,2.202713,-0.141682,-0.806544,0.721067,-0.653141,-0.896134,29.84
0.552058,0.608885,-0.388744,1.354264,-0.806544,0.721067,-0.653141,-0.896134,16.58
0.552058,0.615098,-0.390691,1.421563,-0.806544,0.721067,-0.653141,-0.896134,26.94
0.552058,-2.887677,0.731575,1.171973,-0.806544,0.721067,-0.653141,-0.896134,27.31
0.552058,0.557348,-0.501466,-0.23975,-0.806544,0.721067,-0.653141,-0.896134,5.54
0.552058,0.555311,-0.496954,-0.242991,-0.806544,0.721067,-0.653141,-0.896134,10.25
0.552058,-0.645694,2.394801,-0.352563,-0.806544,0.721067,-0.653141,-0.896134,14.87
-0.911795,0.534041,-0.54314,0.74786,1.415642,1.22514,1.692372,-0.591651,0.8
-0.911795,-1.402122,-1.057556,0.525511,1.415642,1.22514,1.692372,-0.591651,2.97
-0.911795,0.553146,-0.45006,0.117611,1.415642,1.22514,1.692372,-0.591651,1.6
-0.911795,-0.66387,2.202713,-0.141682,1.415642,1.22514,1.692372,-0.591651,2.6
-0.911795,0.608885,-0.388744,1.354264,1.415642,1.22514,1.692372,-0.591651,3.51
-0.911795,0.615098,-0.390691,1.421563,1.415642,1.22514,1.692372,-0.591651,8.01
-0.911795,-2.887677,0.731575,1.171973,1.415642,1.22514,1.692372,-0.591651,9.01
-0.911795,-0.645694,2.394801,-0.352563,1.415642,1.22514,1.692372,-0.591651,1.17
-0.911795,0.570986,-0.467225,-1.710721,-0.590997,1.22514,1.692372,-0.591651,24.21
-0.911795,0.568563,-0.467402,-1.729249,-0.590997,1.22514,1.692372,-0.591651,35.92
-0.911795,0.33689,0.067187,-1.388835,-0.590997,1.22514,1.692372,-0.591651,35.33
-0.911795,0.539816,-0.545883,0.658154,-0.590997,1.22514,1.692372,-0.591651,0.55
-0.911795,0.534041,-0.54314,0.74786,-0.590997,1.22514,1.692372,-0.591651,36.53
-0.911795,-1.402122,-1.057556,0.525511,-0.590997,1.22514,1.692372,-0.591651,40.65
-0.911795,0.556549,-0.452184,0.027862,-0.590997,1.22514,1.692372,-0.591651,2.41
-0.911795,0.553146,-0.45006,0.117611,-0.590997,1.22514,1.692372,-0.591651,56.84
-0.911795,-0.66387,2.202713,-0.141682,-0.590997,1.22514,1.692372,-0.591651,58.99
-0.911795,0.608885,-0.388744,1.354264,-0.590997,1.22514,1.692372,-0.591651,60.26
-0.911795,0.615098,-0.390691,1.421563,-0.590997,1.22514,1.692372,-0.591651,60.25
-0.911795,-2.887677,0.731575,1.171973,-0.590997,1.22514,1.692372,-0.591651,63.43
-0.911795,0.557348,-0.501466,-0.23975,-0.590997,1.22514,1.692372,-0.591651,25.83
-0.911795,0.555311,-0.496954,-0.242991,-0.590997,1.22514,1.692372,-0.591651,60.28
-0.911795,-0.645694,2.394801,-0.352563,-0.590997,1.22514,1.692372,-0.591651,61.93
-0.911795,0.570986,-0.467225,-1.710721,-0.806544,1.22514,1.692372,-0.591651,28.13
-0.911795,0.568563,-0.467402,-1.729249,-0.806544,1.22514,1.692372,-0.591651,40.1
-0.911795,0.33689,0.067187,-1.388835,-0.806544,1.22514,1.692372,-0.591651,48.7
-0.911795,0.539816,-0.545883,0.658154,-0.806544,1.22514,1.692372,-0.591651,0.72
-0.911795,0.534041,-0.54314,0.74786,-0.806544,1.22514,1.692372,-0.591651,51.39
-0.911795,-1.402122,-1.057556,0.525511,-0.806544,1.22514,1.692372,-0.591651,56.62
-0.911795,0.556549,-0.452184,0.027862,-0.806544,1.22514,1.692372,-0.591651,2.85
-0.911795,0.553146,-0.45006,0.117611,-0.806544,1.22514,1.692372,-0.591651,73.32
-0.911795,-0.66387,2.202713,-0.141682,-0.806544,1.22514,1.692372,-0.591651,74.44
-0.911795,0.608885,-0.388744,1.354264,-0.806544,1.22514,1.692372,-0.591651,81.54
-0.911795,0.615098,-0.390691,1.421563,-0.806544,1.22514,1.692372,-0.591651,85.4
-0.911795,-2.887677,0.731575,1.171973,-0.806544,1.22514,1.692372,-0.591651,88.51
-0.911795,0.557348,-0.501466,-0.23975,-0.806544,1.22514,1.692372,-0.591651,31.87
-0.911795,0.555311,-0.496954,-0.242991,-0.806544,1.22514,1.692372,-0.591651,85.81
-0.911795,-0.645694,2.394801,-0.352563,-0.806544,1.22514,1.692372,-0.591651,83.31
1.343083,0.570986,-0.467225,-1.710721,1.415642,1.22514,1.692372,-0.591651,13.03
1.343083,0.568563,-0.467402,-1.729249,1.415642,1.22514,1.692372,-0.591651,16.1
1.343083,0.33689,0.067187,-1.388835,1.415642,1.22514,1.692372,-0.591651,15.87
1.343083,0.539816,-0.545883,0.658154,1.415642,1.22514,1.692372,-0.591651,1.88
1.343083,0.534041,-0.54314,0.74786,1.415642,1.22514,1.692372,-0.591651,14.86
1.343083,-1.402122,-1.057556,0.525511,1.415642,1.22514,1.692372,-0.591651,19.38
1.343083,0.556549,-0.452184,0.027862,1.415642,1.22514,1.692372,-0.591651,4.58
1.343083,0.553146,-0.45006,0.117611,1.415642,1.22514,1.692372,-0.591651,22.01
1.343083,-0.66387,2.202713,-0.141682,1.415642,1.22514,1.692372,-0.591651,22.22
1.343083,0.608885,-0.388744,1.354264,1.415642,1.22514,1.692372,-0.591651,21.68
1.343083,0.615098,-0.390691,1.421563,1.415642,1.22514,1.692372,-0.591651,35.06
1.343083,-2.887677,0.731575,1.171973,1.415642,1.22514,1.692372,-0.591651,30.72
1.343083,0.557348,-0.501466,-0.23975,1.415642,1.22514,1.692372,-0.591651,10.88
1.343083,0.555311,-0.496954,-0.242991,1.415642,1.22514,1.692372,-0.591651,21.38
1.343083,-0.645694,2.394801,-0.352563,1.415642,1.22514,1.692372,-0.591651,23.67
1.343083,0.570986,-0.467225,-1.710721,-0.590997,1.22514,1.692372,-0.591651,0.75
1.343083,0.568563,-0.467402,-1.729249,-0.590997,1.22514,1.692372,-0.591651,9.79
1.343083,0.33689,0.067187,-1.388835,-0.590997,1.22514,1.692372,-0.591651,23.97
1.343083,0.534041,-0.54314,0.74786,-0.590997,1.22514,1.692372,-0.591651,6.68
1.343083,-1.402122,-1.057556,0.525511,-0.590997,1.22514,1.692372,-0.591651,25.47
1.343083,0.553146,-0.45006,0.117611,-0.590997,1.22514,1.692372,-0.591651,14.44
1.343083,-0.66387,2.202713,-0.141682,-0.590997,1.22514,1.692372,-0.591651,41.97
1.343083,0.608885,-0.388744,1.354264,-0.590997,1.22514,1.692372,-0.591651,12.36
1.343083,0.615098,-0.390691,1.421563,-0.590997,1.22514,1.692372,-0.591651,33.74
1.343083,-2.887677,0.731575,1.171973,-0.590997,1.22514,1.692372,-0.591651,44.54
1.343083,0.555311,-0.496954,-0.242991,-0.590997,1.22514,1.692372,-0.591651,30.44
1.343083,-0.645694,2.394801,-0.352563,-0.590997,1.22514,1.692372,-0.591651,39.11
1.343083,0.570986,-0.467225,-1.710721,-0.806544,1.22514,1.692372,-0.591651,22.89
1.343083,0.568563,-0.467402,-1.729249,-0.806544,1.22514,1.692372,-0.591651,27.11
1.343083,0.33689,0.067187,-1.388835,-0.806544,1.22514,1.692372,-0.591651,41.67
1.343083,0.539816,-0.545883,0.658154,-0.806544,1.22514,1.692372,-0.591651,2.86
1.343083,0.534041,-0.54314,0.74786,-0.806544,1.22514,1.692372,-0.591651,21.62
1.343083,-1.402122,-1.057556,0.525511,-0.806544,1.22514,1.692372,-0.591651,35.07
1.343083,0.556549,-0.452184,0.027862,-0.806544,1.22514,1.692372,-0.591651,13.57
1.343083,0.553146,-0.45006,0.117611,-0.806544,1.22514,1.692372,-0.591651,44.18
1.343083,-0.66387,2.202713,-0.141682,-0.806544,1.22514,1.692372,-0.591651,61.5
1.343083,0.608885,-0.388744,1.354264,-0.806544,1.22514,1.692372,-0.591651,48.36
1.343083,0.615098,-0.390691,1.421563,-0.806544,1.22514,1.692372,-0.591651,61.12
1.343083,-2.887677,0.731575,1.171973,-0.806544,1.22514,1.692372,-0.591651,70.87
1.343083,0.557348,-0.501466,-0.23975,-0.806544,1.22514,1.692372,-0.591651,39.36
1.343083,0.555311,-0.496954,-0.242991,-0.806544,1.22514,1.692372,-0.591651,54.84
1.343083,-0.645694,2.394801,-0.352563,-0.806544,1.22514,1.692372,-0.591651,60.07
-1.184562,0.570986,-0.467225,-1.710721,1.415642,1.22514,1.692372,-0.591651,1.01
-1.184562,0.568563,-0.467402,-1.729249,1.415642,1.22514,1.692372,-0.591651,5.03
-1.184562,0.33689,0.067187,-1.388835,1.415642,1.22514,1.692372,-0.591651,4.77
-1.184562,0.539816,-0.545883,0.658154,1.415642,1.22514,1.692372,-0.591651,0.36
-1.184562,0.534041,-0.54314,0.74786,1.415642,1.22514,1.692372,-0.591651,4.62
-1.184562,-1.402122,-1.057556,0.525511,1.415642,1.22514,1.692372,-0.591651,3.88
-1.184562,0.556549,-0.452184,0.027862,1.415642,1.22514,1.692372,-0.591651,0.4
-1.184562,0.553146,-0.45006,0.117611,1.415642,1.22514,1.692372,-0.591651,5.43
-1.184562,-0.66387,2.202713,-0.141682,1.415642,1.22514,1.692372,-0.591651,8.37
-1.184562,0.608885,-0.388744,1.354264,1.415642,1.22514,1.692372,-0.591651,3.45
-1.184562,0.615098,-0.390691,1.421563,1.415642,1.22514,1.692372,-0.591651,4.84
-1.184562,-2.887677,0.731575,1.171973,1.415642,1.22514,1.692372,-0.591651,10.04
-1.184562,0.557348,-0.501466,-0.23975,1.415642,1.22514,1.692372,-0.591651,1.31
-1.184562,0.555311,-0.496954,-0.242991,1.415642,1.22514,1.692372,-0.591651,2.69
-1.184562,-0.645694,2.394801,-0.352563,1.415642,1.22514,1.692372,-0.591651,4.42
-1.184562,0.568563,-0.467402,-1.729249,-0.590997,1.22514,1.692372,-0.591651,1.79
-1.184562,0.33689,0.067187,-1.388835,-0.590997,1.22514,1.692372,-0.591651,3.14
-1.184562,0.534041,-0.54314,0.74786,-0.590997,1.22514,1.692372,-0.591651,0.75
-1.184562,-1.402122,-1.057556,0.525511,-0.590997,1.22514,1.692372,-0.591651,2.73
-1.184562,0.556549,-0.452184,0.027862,-0.590997,1.22514,1.692372,-0.591651,0.52
-1.184562,0.553146,-0.45006,0.117611,-0.590997,1.22514,1.692372,-0.591651,2.39
-1.184562,-0.66387,2.202713,-0.141682,-0.590997,1.22514,1.692372,-0.591651,6.36
-1.184562,0.608885,-0.388744,1.354264,-0.590997,1.22514,1.692372,-0.591651,1.99
-1.184562,0.615098,-0.390691,1.421563,-0.590997,1.22514,1.692372,-0.591651,6.32
-1.184562,-2.887677,0.731575,1.171973,-0.590997,1.22514,1.692372,-0.591651,8.14
-1.184562,0.555311,-0.496954,-0.242991,-0.590997,1.22514,1.692372,-0.591651,2.4
-1.184562,-0.645694,2.394801,-0.352563,-0.590997,1.22514,1.692372,-0.591651,3.97
-1.184562,0.570986,-0.467225,-1.710721,-0.806544,1.22514,1.692372,-0.591651,21.37
-1.184562,0.568563,-0.467402,-1.729249,-0.806544,1.22514,1.692372,-0.591651,21.55
-1.184562,0.33689,0.067187,-1.388835,-0.806544,1.22514,1.692372,-0.591651,23.07
-1.184562,0.539816,-0.545883,0.658154,-0.806544,1.22514,1.692372,-0.591651,2.72
-1.184562,0.534041,-0.54314,0.74786,-0.806544,1.22514,1.692372,-0.591651,15.47
-1.184562,-1.402122,-1.057556,0.525511,-0.806544,1.22514,1.692372,-0.591651,19.4
-1.184562,0.556549,-0.452184,0.027862,-0.806544,1.22514,1.692372,-0.591651,14.32
-1.184562,0.553146,-0.45006,0.117611,-0.806544,1.22514,1.692372,-0.591651,28.13
-1.184562,-0.66387,2.202713,-0.141682,-0.806544,1.22514,1.692372,-0.591651,30.76
-1.184562,0.608885,-0.388744,1.354264,-0.806544,1.22514,1.692372,-0.591651,40.22
-1.184562,0.615098,-0.390691,1.421563,-0.806544,1.22514,1.692372,-0.591651,46.06
-1.184562,-2.887677,0.731575,1.171973,-0.806544,1.22514,1.692372,-0.591651,51.15
-1.184562,0.557348,-0.501466,-0.23975,-0.806544,1.22514,1.692372,-0.591651,30.06
-1.184562,0.555311,-0.496954,-0.242991,-0.806544,1.22514,1.692372,-0.591651,30.12
-1.184562,-0.645694,2.394801,-0.352563,-0.806544,1.22514,1.692372,-0.591651,33.81
0.552058,0.570986,-0.467225,-1.710721,1.415642,1.22514,1.692372,-0.591651,20.06
0.552058,0.568563,-0.467402,-1.729249,1.415642,1.22514,1.692372,-0.591651,34.22
0.552058,0.33689,0.067187,-1.388835,1.415642,1.22514,1.692372,-0.591651,40.3
0.552058,0.539816,-0.545883,0.658154,1.415642,1.22514,1.692372,-0.591651,1.19
0.552058,0.534041,-0.54314,0.74786,1.415642,1.22514,1.692372,-0.591651,27.35
0.552058,-1.402122,-1.057556,0.525511,1.415642,1.22514,1.692372,-0.591651,26.91
0.552058,0.556549,-0.452184,0.027862,1.415642,1.22514,1.692372,-0.591651,5.63
0.552058,0.553146,-0.45006,0.117611,1.415642,1.22514,1.692372,-0.591651,51.86
0.552058,-0.66387,2.202713,-0.141682,1.415642,1.22514,1.692372,-0.591651,49.62
0.552058,0.608885,-0.388744,1.354264,1.415642,1.22514,1.692372,-0.591651,53.94
0.552058,0.615098,-0.390691,1.421563,1.415642,1.22514,1.692372,-0.591651,65.49
0.552058,-2.887677,0.731575,1.171973,1.415642,1.22514,1.692372,-0.591651,66.14
0.552058,0.557348,-0.501466,-0.23975,1.415642,1.22514,1.692372,-0.591651,38.12
0.552058,0.555311,-0.496954,-0.242991,1.415642,1.22514,1.692372,-0.591651,64.27
0.552058,-0.645694,2.394801,-0.352563,1.415642,1.22514,1.692372,-0.591651,65.73
0.552058,0.570986,-0.467225,-1.710721,-0.590997,1.22514,1.692372,-0.591651,18.76
0.552058,0.568563,-0.467402,-1.729249,-0.590997,1.22514,1.692372,-0.591651,28.59
0.552058,0.33689,0.067187,-1.388835,-0.590997,1.22514,1.692372,-0.591651,31.84
0.552058,0.539816,-0.545883,0.658154,-0.590997,1.22514,1.692372,-0.591651,0.71
0.552058,0.534041,-0.54314,0.74786,-0.590997,1.22514,1.692372,-0.591651,13.25
0.552058,-1.402122,-1.057556,0.525511,-0.590997,1.22514,1.692372,-0.591651,15.93
0.552058,0.556549,-0.452184,0.027862,-0.590997,1.22514,1.692372,-0.591651,4.06
0.552058,0.553146,-0.45006,0.117611,-0.590997,1.22514,1.692372,-0.591651,32.63
0.552058,-0.66387,2.202713,-0.141682,-0.590997,1.22514,1.692372,-0.591651,32.04
0.552058,0.608885,-0.388744,1.354264,-0.590997,1.22514,1.692372,-0.591651,38.04
0.552058,0.615098,-0.390691,1.421563,-0.590997,1.22514,1.692372,-0.591651,50.51
0.552058,-2.887677,0.731575,1.171973,-0.590997,1.22514,1.692372,-0.591651,46.64
0.552058,0.557348,-0.501466,-0.23975,-0.590997,1.22514,1.692372,-0.591651,27.15
0.552058,0.555311,-0.496954,-0.242991,-0.590997,1.22514,1.692372,-0.591651,46.97
0.552058,-0.645694,2.394801,-0.352563,-0.590997,1.22514,1.692372,-0.591651,47.28
0.552058,0.570986,-0.467225,-1.710721,-0.806544,1.22514,1.692372,-0.591651,29.18
0.552058,0.568563,-0.467402,-1.729249,-0.806544,1.22514,1.692372,-0.591651,36.56
0.552058,0.33689,0.067187,-1.388835,-0.806544,1.22514,1.692372,-0.591651,49.47
0.552058,0.539816,-0.545883,0.658154,-0.806544,1.22514,1.692372,-0.591651,1.86
0.552058,0.534041,-0.54314,0.74786,-0.806544,1.22514,1.692372,-0.591651,31.26
0.552058,-1.402122,-1.057556,0.525511,-0.806544,1.22514,1.692372,-0.591651,34.04
0.552058,0.556549,-0.452184,0.027862,-0.806544,1.22514,1.692372,-0.591651,11.32
0.552058,0.553146,-0.45006,0.117611,-0.806544,1.22514,1.692372,-0.591651,62.65
0.552058,-0.66387,2.202713,-0.141682,-0.806544,1.22514,1.692372,-0.591651,60.29
0.552058,0.608885,-0.388744,1.354264,-0.806544,1.22514,1.692372,-0.591651,77.4
0.552058,0.615098,-0.390691,1.421563,-0.806544,1.22514,1.692372,-0.591651,83.68
0.552058,-2.887677,0.731575,1.171973,-0.806544,1.22514,1.692372,-0.591651,84.54
0.552058,0.557348,-0.501466,-0.23975,-0.806544,1.22514,1.692372,-0.591651,49.16
0.552058,0.555311,-0.496954,-0.242991,-0.806544,1.22514,1.692372,-0.591651,76.23
0.552058,-0.645694,2.394801,-0.352563,-0.806544,1.22514,1.692372,-0.591651,75.21
-0.911795,0.33689,0.067187,-1.388835,1.415642,-0.99278,-0.457682,1.672936,10.53
-0.911795,-1.402122,-1.057556,0.525511,1.415642,-0.99278,-0.457682,1.672936,2.46
-0.911795,0.556549,-0.452184,0.027862,1.415642,-0.99278,-0.457682,1.672936,9.08
-0.911795,0.553146,-0.45006,0.117611,1.415642,-0.99278,-0.457682,1.672936,9.64
-0.911795,-0.66387,2.202713,-0.141682,1.415642,-0.99278,-0.457682,1.672936,10.37
-0.911795,0.608885,-0.388744,1.354264,1.415642,-0.99278,-0.457682,1.672936,1.66
-0.911795,0.615098,-0.390691,1.421563,1.415642,-0.99278,-0.457682,1.672936,2.15
-0.911795,-2.887677,0.731575,1.171973,1.415642,-0.99278,-0.457682,1.672936,27.05
-0.911795,0.570986,-0.467225,-1.710721,-0.590997,-0.99278,-0.457682,1.672936,15.09
-0.911795,0.568563,-0.467402,-1.729249,-0.590997,-0.99278,-0.457682,1.672936,34.51
-0.911795,0.33689,0.067187,-1.388835,-0.590997,-0.99278,-0.457682,1.672936,35.61
-0.911795,0.539816,-0.545883,0.658154,-0.590997,-0.99278,-0.457682,1.672936,0.44
-0.911795,0.534041,-0.54314,0.74786,-0.590997,-0.99278,-0.457682,1.672936,31.26
-0.911795,-1.402122,-1.057556,0.525511,-0.590997,-0.99278,-0.457682,1.672936,34.24
-0.911795,0.556549,-0.452184,0.027862,-0.590997,-0.99278,-0.457682,1.672936,6.87
-0.911795,0.553146,-0.45006,0.117611,-0.590997,-0.99278,-0.457682,1.672936,62.45
-0.911795,-0.66387,2.202713,-0.141682,-0.590997,-0.99278,-0.457682,1.672936,65.94
-0.911795,0.608885,-0.388744,1.354264,-0.590997,-0.99278,-0.457682,1.672936,58.33
-0.911795,0.615098,-0.390691,1.421563,-0.590997,-0.99278,-0.457682,1.672936,60.48
-0.911795,-2.887677,0.731575,1.171973,-0.590997,-0.99278,-0.457682,1.672936,63.19
-0.911795,0.557348,-0.501466,-0.23975,-0.590997,-0.99278,-0.457682,1.672936,18.37
-0.911795,0.555311,-0.496954,-0.242991,-0.590997,-0.99278,-0.457682,1.672936,59.79
-0.911795,-0.645694,2.394801,-0.352563,-0.590997,-0.99278,-0.457682,1.672936,64.64
-0.911795,0.570986,-0.467225,-1.710721,-0.806544,-0.99278,-0.457682,1.672936,17.38
-0.911795,0.568563,-0.467402,-1.729249,-0.806544,-0.99278,-0.457682,1.672936,38.46
-0.911795,0.33689,0.067187,-1.388835,-0.806544,-0.99278,-0.457682,1.672936,51.12
-0.911795,0.539816,-0.545883,0.658154,-0.806544,-0.99278,-0.457682,1.672936,0.58
-0.911795,0.534041,-0.54314,0.74786,-0.806544,-0.99278,-0.457682,1.672936,45.97
-0.911795,-1.402122,-1.057556,0.525511,-0.806544,-0.99278,-0.457682,1.672936,47.7
-0.911795,0.556549,-0.452184,0.027862,-0.806544,-0.99278,-0.457682,1.672936,7.23
-0.911795,0.553146,-0.45006,0.117611,-0.806544,-0.99278,-0.457682,1.672936,79.89
-0.911795,-0.66387,2.202713,-0.141682,-0.806544,-0.99278,-0.457682,1.672936,80.58
-0.911795,0.608885,-0.388744,1.354264,-0.806544,-0.99278,-0.457682,1.672936,84.93
-0.911795,0.615098,-0.390691,1.421563,-0.806544,-0.99278,-0.457682,1.672936,89.42
-0.911795,-2.887677,0.731575,1.171973,-0.806544,-0.99278,-0.457682,1.672936,89.56
-0.911795,0.557348,-0.501466,-0.23975,-0.806544,-0.99278,-0.457682,1.672936,13.66
-0.911795,0.555311,-0.496954,-0.242991,-0.806544,-0.99278,-0.457682,1.672936,86.9
-0.911795,-0.645694,2.394801,-0.352563,-0.806544,-0.99278,-0.457682,1.672936,87.24
1.343083,0.570986,-0.467225,-1.710721,1.415642,-0.99278,-0.457682,1.672936,11.3
1.343083,0.568563,-0.467402,-1.729249,1.415642,-0.99278,-0.457682,1.672936,10.83
1.343083,0.33689,0.067187,-1.388835,1.415642,-0.99278,-0.457682,1.672936,12.11
1.343083,0.539816,-0.545883,0.658154,1.415642,-0.99278,-0.457682,1.672936,1.04
1.343083,0.534041,-0.54314,0.74786,1.415642,-0.99278,-0.457682,1.672936,15.16
1.343083,-1.402122,-1.057556,0.525511,1.415642,-0.99278,-0.457682,1.672936,19.47
1.343083,0.556549,-0.452184,0.027862,1.415642,-0.99278,-0.457682,1.672936,8.04
1.343083,0.553146,-0.45006,0.117611,1.415642,-0.99278,-0.457682,1.672936,23.74
1.343083,-0.66387,2.202713,-0.141682,1.415642,-0.99278,-0.457682,1.672936,30.46
1.343083,0.608885,-0.388744,1.354264,1.415642,-0.99278,-0.457682,1.672936,24.62
1.343083,0.615098,-0.390691,1.421563,1.415642,-0.99278,-0.457682,1.672936,28.58
1.343083,-2.887677,0.731575,1.171973,1.415642,-0.99278,-0.457682,1.672936,36.15
1.343083,0.557348,-0.501466,-0.23975,1.415642,-0.99278,-0.457682,1.672936,13.72
1.343083,0.555311,-0.496954,-0.242991,1.415642,-0.99278,-0.457682,1.672936,13.98
1.343083,-0.645694,2.394801,-0.352563,1.415642,-0.99278,-0.457682,1.672936,18.14
1.343083,0.570986,-0.467225,-1.710721,-0.590997,-0.99278,-0.457682,1.672936,0.93
