 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_molecular_volume , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_V1_intensity , aryl_halide_V3_frequency , aryl_halide_molecular_volume , base_electronegativity , ligand_.C10_NMR_shift , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_V10_intensity , yield 
2.350364,-0.317946,2.42421,-0.717669,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,0.263884,-0.462761,-1.37714,1.756769,23.95
2.350364,-0.317946,2.42421,-0.717669,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,0.263884,-0.462761,-1.37714,1.756769,15.22
2.350364,-0.317946,2.42421,-0.717669,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,0.263884,-0.462761,-1.37714,1.756769,20.46
2.350364,-0.317946,2.42421,-0.717669,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,0.263884,-0.462761,-1.37714,1.756769,28.55
2.350364,-0.317946,2.42421,-0.717669,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,0.263884,-0.462761,-1.37714,1.756769,13.87
2.350364,-0.317946,2.42421,-0.717669,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,0.263884,-0.462761,-1.37714,1.756769,22.22
2.350364,-0.317946,2.42421,-0.717669,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,0.263884,-0.462761,-1.37714,1.756769,26.64
2.350364,-0.317946,2.42421,-0.717669,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,0.263884,-0.462761,-1.37714,1.756769,1.63
2.350364,-0.317946,2.42421,-0.717669,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,0.263884,-0.462761,-1.37714,1.756769,2.13
2.350364,-0.317946,2.42421,-0.717669,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,0.263884,-0.462761,-1.37714,1.756769,2.57
2.350364,-0.317946,2.42421,-0.717669,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,0.263884,-0.462761,-1.37714,1.756769,8.38
2.350364,-0.317946,2.42421,-0.717669,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,0.263884,-0.462761,-1.37714,1.756769,11.21
2.350364,-0.317946,2.42421,-0.717669,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,0.263884,-0.462761,-1.37714,1.756769,6.82
2.350364,-0.317946,2.42421,-0.717669,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,0.263884,-0.462761,-1.37714,1.756769,13.15
2.350364,-0.317946,2.42421,-0.717669,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,0.263884,-0.462761,-1.37714,1.756769,12.69
2.350364,-0.317946,2.42421,-0.717669,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,0.263884,-0.462761,-1.37714,1.756769,3.24
2.350364,-0.317946,2.42421,-0.717669,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,0.263884,-0.462761,-1.37714,1.756769,5.97
2.350364,-0.317946,2.42421,-0.717669,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,0.263884,-0.462761,-1.37714,1.756769,8.04
2.350364,-0.317946,2.42421,-0.717669,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,0.263884,-0.462761,-1.37714,1.756769,18.98
2.350364,-0.317946,2.42421,-0.717669,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,0.263884,-0.462761,-1.37714,1.756769,28.6
2.350364,-0.317946,2.42421,-0.717669,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,0.263884,-0.462761,-1.37714,1.756769,40.27
2.350364,-0.317946,2.42421,-0.717669,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,0.263884,-0.462761,-1.37714,1.756769,1.79
2.350364,-0.317946,2.42421,-0.717669,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,0.263884,-0.462761,-1.37714,1.756769,2.07
2.350364,-0.317946,2.42421,-0.717669,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,0.263884,-0.462761,-1.37714,1.756769,5.16
2.350364,-0.317946,2.42421,-0.717669,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,0.263884,-0.462761,-1.37714,1.756769,11.89
2.350364,-0.317946,2.42421,-0.717669,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,0.263884,-0.462761,-1.37714,1.756769,29.84
2.350364,-0.317946,2.42421,-0.717669,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,0.263884,-0.462761,-1.37714,1.756769,16.58
2.350364,-0.317946,2.42421,-0.717669,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,0.263884,-0.462761,-1.37714,1.756769,26.94
2.350364,-0.317946,2.42421,-0.717669,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,0.263884,-0.462761,-1.37714,1.756769,27.31
2.350364,-0.317946,2.42421,-0.717669,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,0.263884,-0.462761,-1.37714,1.756769,5.54
2.350364,-0.317946,2.42421,-0.717669,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,0.263884,-0.462761,-1.37714,1.756769,10.25
2.350364,-0.317946,2.42421,-0.717669,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,0.263884,-0.462761,-1.37714,1.756769,14.87
-0.092775,-1.048556,-0.327105,-0.406533,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.8
-0.092775,-1.048556,-0.327105,-0.406533,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,2.97
-0.092775,-1.048556,-0.327105,-0.406533,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.6
-0.092775,-1.048556,-0.327105,-0.406533,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,2.6
-0.092775,-1.048556,-0.327105,-0.406533,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,3.51
-0.092775,-1.048556,-0.327105,-0.406533,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,8.01
-0.092775,-1.048556,-0.327105,-0.406533,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,9.01
-0.092775,-1.048556,-0.327105,-0.406533,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.17
-0.092775,-1.048556,-0.327105,-0.406533,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,24.21
-0.092775,-1.048556,-0.327105,-0.406533,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,35.92
-0.092775,-1.048556,-0.327105,-0.406533,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,35.33
-0.092775,-1.048556,-0.327105,-0.406533,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.55
-0.092775,-1.048556,-0.327105,-0.406533,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,36.53
-0.092775,-1.048556,-0.327105,-0.406533,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,40.65
-0.092775,-1.048556,-0.327105,-0.406533,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,2.41
-0.092775,-1.048556,-0.327105,-0.406533,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,56.84
-0.092775,-1.048556,-0.327105,-0.406533,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,58.99
-0.092775,-1.048556,-0.327105,-0.406533,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,60.26
-0.092775,-1.048556,-0.327105,-0.406533,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,60.25
-0.092775,-1.048556,-0.327105,-0.406533,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,63.43
-0.092775,-1.048556,-0.327105,-0.406533,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,25.83
-0.092775,-1.048556,-0.327105,-0.406533,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,60.28
-0.092775,-1.048556,-0.327105,-0.406533,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,61.93
-0.092775,-1.048556,-0.327105,-0.406533,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,28.13
-0.092775,-1.048556,-0.327105,-0.406533,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,40.1
-0.092775,-1.048556,-0.327105,-0.406533,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,48.7
-0.092775,-1.048556,-0.327105,-0.406533,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,0.72
-0.092775,-1.048556,-0.327105,-0.406533,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,51.39
-0.092775,-1.048556,-0.327105,-0.406533,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,56.62
-0.092775,-1.048556,-0.327105,-0.406533,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,2.85
-0.092775,-1.048556,-0.327105,-0.406533,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,73.32
-0.092775,-1.048556,-0.327105,-0.406533,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,74.44
-0.092775,-1.048556,-0.327105,-0.406533,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,81.54
-0.092775,-1.048556,-0.327105,-0.406533,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,85.4
-0.092775,-1.048556,-0.327105,-0.406533,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,88.51
-0.092775,-1.048556,-0.327105,-0.406533,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,31.87
-0.092775,-1.048556,-0.327105,-0.406533,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,85.81
-0.092775,-1.048556,-0.327105,-0.406533,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,83.31
0.175249,1.659868,0.881417,-0.038771,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,13.03
0.175249,1.659868,0.881417,-0.038771,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,16.1
0.175249,1.659868,0.881417,-0.038771,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,15.87
0.175249,1.659868,0.881417,-0.038771,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.88
0.175249,1.659868,0.881417,-0.038771,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,14.86
0.175249,1.659868,0.881417,-0.038771,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,19.38
0.175249,1.659868,0.881417,-0.038771,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,4.58
0.175249,1.659868,0.881417,-0.038771,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,22.01
0.175249,1.659868,0.881417,-0.038771,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,22.22
0.175249,1.659868,0.881417,-0.038771,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,21.68
0.175249,1.659868,0.881417,-0.038771,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,35.06
0.175249,1.659868,0.881417,-0.038771,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,30.72
0.175249,1.659868,0.881417,-0.038771,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,10.88
0.175249,1.659868,0.881417,-0.038771,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,21.38
0.175249,1.659868,0.881417,-0.038771,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,23.67
0.175249,1.659868,0.881417,-0.038771,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.75
0.175249,1.659868,0.881417,-0.038771,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,9.79
0.175249,1.659868,0.881417,-0.038771,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,23.97
0.175249,1.659868,0.881417,-0.038771,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,6.68
0.175249,1.659868,0.881417,-0.038771,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,25.47
0.175249,1.659868,0.881417,-0.038771,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,14.44
0.175249,1.659868,0.881417,-0.038771,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,41.97
0.175249,1.659868,0.881417,-0.038771,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,12.36
0.175249,1.659868,0.881417,-0.038771,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,33.74
0.175249,1.659868,0.881417,-0.038771,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,44.54
0.175249,1.659868,0.881417,-0.038771,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,30.44
0.175249,1.659868,0.881417,-0.038771,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,39.11
0.175249,1.659868,0.881417,-0.038771,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,22.89
0.175249,1.659868,0.881417,-0.038771,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,27.11
0.175249,1.659868,0.881417,-0.038771,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,41.67
0.175249,1.659868,0.881417,-0.038771,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,2.86
0.175249,1.659868,0.881417,-0.038771,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,21.62
0.175249,1.659868,0.881417,-0.038771,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,35.07
0.175249,1.659868,0.881417,-0.038771,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,13.57
0.175249,1.659868,0.881417,-0.038771,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,44.18
0.175249,1.659868,0.881417,-0.038771,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,61.5
0.175249,1.659868,0.881417,-0.038771,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,48.36
0.175249,1.659868,0.881417,-0.038771,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,61.12
0.175249,1.659868,0.881417,-0.038771,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,70.87
0.175249,1.659868,0.881417,-0.038771,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,39.36
0.175249,1.659868,0.881417,-0.038771,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,54.84
0.175249,1.659868,0.881417,-0.038771,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,60.07
1.644225,0.001235,1.70424,-0.405122,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.01
1.644225,0.001235,1.70424,-0.405122,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,5.03
1.644225,0.001235,1.70424,-0.405122,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,4.77
1.644225,0.001235,1.70424,-0.405122,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.36
1.644225,0.001235,1.70424,-0.405122,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,4.62
1.644225,0.001235,1.70424,-0.405122,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,3.88
1.644225,0.001235,1.70424,-0.405122,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.4
1.644225,0.001235,1.70424,-0.405122,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,5.43
1.644225,0.001235,1.70424,-0.405122,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,8.37
1.644225,0.001235,1.70424,-0.405122,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,3.45
1.644225,0.001235,1.70424,-0.405122,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,4.84
1.644225,0.001235,1.70424,-0.405122,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,10.04
1.644225,0.001235,1.70424,-0.405122,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.31
1.644225,0.001235,1.70424,-0.405122,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,2.69
1.644225,0.001235,1.70424,-0.405122,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,4.42
1.644225,0.001235,1.70424,-0.405122,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,1.79
1.644225,0.001235,1.70424,-0.405122,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,3.14
1.644225,0.001235,1.70424,-0.405122,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.75
1.644225,0.001235,1.70424,-0.405122,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,2.73
1.644225,0.001235,1.70424,-0.405122,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.52
1.644225,0.001235,1.70424,-0.405122,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,2.39
1.644225,0.001235,1.70424,-0.405122,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,6.36
1.644225,0.001235,1.70424,-0.405122,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,1.99
1.644225,0.001235,1.70424,-0.405122,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,6.32
1.644225,0.001235,1.70424,-0.405122,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,8.14
1.644225,0.001235,1.70424,-0.405122,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,2.4
1.644225,0.001235,1.70424,-0.405122,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,3.97
1.644225,0.001235,1.70424,-0.405122,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,21.37
1.644225,0.001235,1.70424,-0.405122,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,21.55
1.644225,0.001235,1.70424,-0.405122,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,23.07
1.644225,0.001235,1.70424,-0.405122,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,2.72
1.644225,0.001235,1.70424,-0.405122,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,15.47
1.644225,0.001235,1.70424,-0.405122,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,19.4
1.644225,0.001235,1.70424,-0.405122,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,14.32
1.644225,0.001235,1.70424,-0.405122,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,28.13
1.644225,0.001235,1.70424,-0.405122,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,30.76
1.644225,0.001235,1.70424,-0.405122,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,40.22
1.644225,0.001235,1.70424,-0.405122,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,46.06
1.644225,0.001235,1.70424,-0.405122,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,51.15
1.644225,0.001235,1.70424,-0.405122,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,30.06
1.644225,0.001235,1.70424,-0.405122,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,30.12
1.644225,0.001235,1.70424,-0.405122,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,33.81
2.350364,-0.317946,2.42421,-0.717669,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,20.06
2.350364,-0.317946,2.42421,-0.717669,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,34.22
2.350364,-0.317946,2.42421,-0.717669,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,40.3
2.350364,-0.317946,2.42421,-0.717669,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.19
