 additive_.C3_electrostatic_charge , additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_intensity , additive_dipole_moment , additive_electronegativity , additive_molecular_weight , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H2_NMR_shift , aryl_halide_.H3_NMR_shift , aryl_halide_hardness , aryl_halide_molecular_volume , base_.N1_electrostatic_charge , base_E_HOMO , base_dipole_moment , base_electronegativity , base_hardness , base_surface_area , ligand_.C10_NMR_shift , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C14_NMR_shift , ligand_.C15_NMR_shift , ligand_.C15_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C1_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C6_NMR_shift , ligand_.C9_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V10_intensity , ligand_V1_intensity , ligand_V3_frequency , ligand_V5_frequency , ligand_V6_frequency , ligand_V7_frequency , ligand_V8_intensity , ligand_V9_frequency , ligand_V9_intensity , ligand_dipole_moment , yield 
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,9.61
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,11.83
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.556549,0.27445,-0.452184,0.239983,-0.720681,-0.651986,-0.265452,0.748404,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,8.82
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,25.88
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,34.3
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.608885,0.208472,-0.388744,1.666011,-0.72099,-0.649565,-0.265452,-1.431666,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,17.2
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.615098,0.27749,-0.390691,1.706755,-0.720186,-0.649932,-0.265452,-1.200645,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,24.04
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-2.887677,1.276634,0.731575,1.759722,1.019317,0.684938,-0.280068,-0.850079,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,23.95
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.652206,-0.265452,-1.429649,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,15.22
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-0.652353,-0.265452,-1.201654,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,20.46
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-0.645694,-3.000127,2.394801,-1.308277,0.892294,0.127819,-0.265452,-0.854114,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,28.55
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.570986,0.28035,-0.467225,0.248132,-0.71963,-0.648905,-0.265452,0.507799,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,13.87
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.649125,-0.265452,0.735289,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,22.22
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.33689,0.080986,0.067187,-0.122636,1.572531,1.308386,-0.280068,1.082324,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,26.64
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,1.63
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,2.13
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.556549,0.27445,-0.452184,0.239983,-0.720681,-0.651986,-0.265452,0.748404,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,2.57
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,8.38
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,11.21
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.608885,0.208472,-0.388744,1.666011,-0.72099,-0.649565,-0.265452,-1.431666,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,6.82
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.615098,0.27749,-0.390691,1.706755,-0.720186,-0.649932,-0.265452,-1.200645,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,13.15
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-2.887677,1.276634,0.731575,1.759722,1.019317,0.684938,-0.280068,-0.850079,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,12.69
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.652206,-0.265452,-1.429649,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,3.24
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-0.652353,-0.265452,-1.201654,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,5.97
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-0.645694,-3.000127,2.394801,-1.308277,0.892294,0.127819,-0.265452,-0.854114,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,8.04
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.570986,0.28035,-0.467225,0.248132,-0.71963,-0.648905,-0.265452,0.507799,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,18.98
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.649125,-0.265452,0.735289,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,28.6
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.33689,0.080986,0.067187,-0.122636,1.572531,1.308386,-0.280068,1.082324,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,40.27
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,1.79
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,2.07
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.556549,0.27445,-0.452184,0.239983,-0.720681,-0.651986,-0.265452,0.748404,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,5.16
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,11.89
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,29.84
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.608885,0.208472,-0.388744,1.666011,-0.72099,-0.649565,-0.265452,-1.431666,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,16.58
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.615098,0.27749,-0.390691,1.706755,-0.720186,-0.649932,-0.265452,-1.200645,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,26.94
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-2.887677,1.276634,0.731575,1.759722,1.019317,0.684938,-0.280068,-0.850079,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,27.31
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.652206,-0.265452,-1.429649,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,5.54
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-0.652353,-0.265452,-1.201654,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,10.25
-1.748314,2.350364,0.552058,2.42421,-2.313773,-0.263384,0.136782,-0.479917,0.371096,-0.764273,-1.35822,-0.859435,-0.645694,-3.000127,2.394801,-1.308277,0.892294,0.127819,-0.265452,-0.854114,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,0.263884,-0.61793,0.957226,-1.050006,0.699741,-0.005036,-0.27466,-0.651927,-1.325368,1.558148,-0.824471,-0.525429,1.01399,0.531409,-0.492467,1.142689,1.021226,0.926532,1.258717,1.756769,-0.061407,1.675731,-0.396509,1.323771,-0.419848,1.585154,-0.157776,1.066551,-1.023661,14.87
0.41404,-0.092775,-0.911795,-0.327105,0.429099,-0.790029,1.079127,-1.543805,1.535341,-0.292572,-0.058489,-0.341075,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,1.488934,1.697422,0.21766,1.621526,-1.692031,-1.596058,1.598463,-1.173794,0.254939,0.21025,1.650705,-1.356004,0.977891,1.3514,1.691782,-1.558279,0.970593,1.058703,-1.110972,-0.544071,-0.475889,-0.427414,-0.8667,0.622846,1.687441,-0.775337,1.498217,-1.307342,-0.968278,0.8
0.41404,-0.092775,-0.911795,-0.327105,0.429099,-0.790029,1.079127,-1.543805,1.535341,-0.292572,-0.058489,-0.341075,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,1.488934,1.697422,0.21766,1.621526,-1.692031,-1.596058,1.598463,-1.173794,0.254939,0.21025,1.650705,-1.356004,0.977891,1.3514,1.691782,-1.558279,0.970593,1.058703,-1.110972,-0.544071,-0.475889,-0.427414,-0.8667,0.622846,1.687441,-0.775337,1.498217,-1.307342,-0.968278,2.97
0.41404,-0.092775,-0.911795,-0.327105,0.429099,-0.790029,1.079127,-1.543805,1.535341,-0.292572,-0.058489,-0.341075,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,1.488934,1.697422,0.21766,1.621526,-1.692031,-1.596058,1.598463,-1.173794,0.254939,0.21025,1.650705,-1.356004,0.977891,1.3514,1.691782,-1.558279,0.970593,1.058703,-1.110972,-0.544071,-0.475889,-0.427414,-0.8667,0.622846,1.687441,-0.775337,1.498217,-1.307342,-0.968278,1.6
0.41404,-0.092775,-0.911795,-0.327105,0.429099,-0.790029,1.079127,-1.543805,1.535341,-0.292572,-0.058489,-0.341075,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,1.488934,1.697422,0.21766,1.621526,-1.692031,-1.596058,1.598463,-1.173794,0.254939,0.21025,1.650705,-1.356004,0.977891,1.3514,1.691782,-1.558279,0.970593,1.058703,-1.110972,-0.544071,-0.475889,-0.427414,-0.8667,0.622846,1.687441,-0.775337,1.498217,-1.307342,-0.968278,2.6
