 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_dipole_moment , additive_electronegativity , additive_hardness , additive_molecular_volume , additive_surface_area , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H3_NMR_shift , aryl_halide_V3_frequency , aryl_halide_molecular_volume , aryl_halide_molecular_weight , base_E_LUMO , base_dipole_moment , ligand_.C10_electrostatic_charge , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C13_NMR_shift , ligand_.C14_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C4_NMR_shift , ligand_.C7_NMR_shift , ligand_.C7_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H9_NMR_shift , ligand_V3_intensity , ligand_V4_intensity , ligand_V5_frequency , ligand_V6_frequency , ligand_V8_frequency , yield 
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,35.59
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,19.71
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,37.21
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,5.48
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,38.83
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,64.97
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,42.31
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,57.97
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,65.15
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,3.55
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,53.92
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,62.35
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,4.68
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,29.6
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,43.57
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,35.47
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,49.74
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,5.69
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,65
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,75.72
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,77.93
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,88.83
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,84.31
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,8.96
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,80.65
-0.396237,-0.298947,0.598571,-0.829395,1.529144,-0.448767,-0.79315,1.340566,-1.383872,-1.417732,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,92.21
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,2.89
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,11.66
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,12.51
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.291794,-0.545883,-0.774534,-0.654628,0.48661,0.260132,-0.963015,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,0.15
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,10.42
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,15.44
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,1.03
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,15.71
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,11.23
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,13.2
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,14.47
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,13.88
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,6.97
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,15.41
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,14.86
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,4.22
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,11.98
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,3.38
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,15.31
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,3.55
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,7.71
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,41.94
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,9.61
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,15.35
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,43.17
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,11.62
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,12.25
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,0.41
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,9.51
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,32.15
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,7.28
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,35.34
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,3.21
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,16.32
1.438325,2.577153,-1.278494,2.49432,-1.079926,-0.457026,-0.211027,-1.606463,-0.715453,-0.859435,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,73.16
