 additive_.C4_electrostatic_charge , additive_dipole_moment , aryl_halide_.C3_NMR_shift , base_.N1_electrostatic_charge , base_E_LUMO , base_surface_area , ligand_.C5_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C9_NMR_shift , ligand_V10_frequency , ligand_V8_intensity , ligand_V9_frequency , yield 
-0.092775,-1.543805,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,87.24
0.175249,0.777605,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,11.3
0.175249,0.777605,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,10.83
0.175249,0.777605,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,12.11
0.175249,0.777605,-0.545883,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.04
0.175249,0.777605,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.16
0.175249,0.777605,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,19.47
0.175249,0.777605,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,8.04
0.175249,0.777605,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,23.74
0.175249,0.777605,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,30.46
0.175249,0.777605,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,24.62
0.175249,0.777605,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,28.58
0.175249,0.777605,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.15
0.175249,0.777605,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,13.72
0.175249,0.777605,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,13.98
0.175249,0.777605,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,18.14
0.175249,0.777605,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.93
0.175249,0.777605,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.32
0.175249,0.777605,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,21.43
0.175249,0.777605,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.29
0.175249,0.777605,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,23.04
0.175249,0.777605,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.48
0.175249,0.777605,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40
0.175249,0.777605,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.84
0.175249,0.777605,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,16.26
0.175249,0.777605,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.06
0.175249,0.777605,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.39
0.175249,0.777605,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,27.68
0.175249,0.777605,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,20.25
0.175249,0.777605,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,29.08
0.175249,0.777605,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,38.8
0.175249,0.777605,-0.545883,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.85
0.175249,0.777605,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,26.78
0.175249,0.777605,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,29.42
0.175249,0.777605,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.69
0.175249,0.777605,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,45.39
0.175249,0.777605,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,59.86
0.175249,0.777605,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.95
0.175249,0.777605,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,50.71
0.175249,0.777605,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.96
0.175249,0.777605,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.12
0.175249,0.777605,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,45.5
0.175249,0.777605,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,48.18
1.644225,-1.246392,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.23
1.644225,-1.246392,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,5.99
1.644225,-1.246392,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.02
1.644225,-1.246392,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.26
1.644225,-1.246392,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.29
1.644225,-1.246392,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.61
1.644225,-1.246392,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,13.6
1.644225,-1.246392,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,10.04
1.644225,-1.246392,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.44
1.644225,-1.246392,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.41
1.644225,-1.246392,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,12.05
1.644225,-1.246392,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.36
1.644225,-1.246392,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.5
1.644225,-1.246392,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.7
1.644225,-1.246392,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.07
1.644225,-1.246392,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.57
1.644225,-1.246392,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.65
1.644225,-1.246392,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.04
1.644225,-1.246392,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.86
1.644225,-1.246392,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.37
1.644225,-1.246392,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.03
1.644225,-1.246392,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.59
1.644225,-1.246392,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.63
1.644225,-1.246392,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.73
1.644225,-1.246392,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.66
1.644225,-1.246392,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,20.08
1.644225,-1.246392,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,22.44
1.644225,-1.246392,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,22.47
1.644225,-1.246392,-0.545883,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.79
1.644225,-1.246392,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.38
1.644225,-1.246392,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.73
1.644225,-1.246392,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,13.65
1.644225,-1.246392,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,30.88
1.644225,-1.246392,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,33.7
1.644225,-1.246392,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.01
1.644225,-1.246392,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.9
1.644225,-1.246392,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,44.94
1.644225,-1.246392,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,28.91
1.644225,-1.246392,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,32.17
1.644225,-1.246392,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,33.39
2.350364,-0.479917,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,16.27
2.350364,-0.479917,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,30.61
2.350364,-0.479917,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,42.7
2.350364,-0.479917,-0.545883,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.59
2.350364,-0.479917,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,23.1
2.350364,-0.479917,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,29.85
2.350364,-0.479917,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.23
2.350364,-0.479917,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,54.91
2.350364,-0.479917,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,59.29
2.350364,-0.479917,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,56.5
2.350364,-0.479917,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,63.57
2.350364,-0.479917,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,68.44
2.350364,-0.479917,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.11
2.350364,-0.479917,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,70.74
2.350364,-0.479917,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,73.25
2.350364,-0.479917,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,16.1
2.350364,-0.479917,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,29.9
2.350364,-0.479917,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,33.01
2.350364,-0.479917,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,11.92
2.350364,-0.479917,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,18.21
2.350364,-0.479917,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.58
2.350364,-0.479917,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,38.52
2.350364,-0.479917,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,44.02
2.350364,-0.479917,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.67
2.350364,-0.479917,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,43.48
2.350364,-0.479917,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,47.63
2.350364,-0.479917,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,24.8
2.350364,-0.479917,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,53.55
2.350364,-0.479917,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,58.68
2.350364,-0.479917,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,22.91
2.350364,-0.479917,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.55
2.350364,-0.479917,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.3
2.350364,-0.479917,-0.545883,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.71
2.350364,-0.479917,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,29.58
2.350364,-0.479917,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,35.51
2.350364,-0.479917,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,13.45
2.350364,-0.479917,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,65.07
2.350364,-0.479917,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,69.13
2.350364,-0.479917,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,80.1
2.350364,-0.479917,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,85.13
2.350364,-0.479917,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,89.6
2.350364,-0.479917,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.91
2.350364,-0.479917,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,80
2.350364,-0.479917,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,83.41
-0.092775,-1.543805,0.067187,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,12.15
-0.092775,-1.543805,-1.057556,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,7.84
-0.092775,-1.543805,-0.45006,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,1.02
-0.092775,-1.543805,2.202713,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,14.18
-0.092775,-1.543805,0.731575,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,17.54
-0.092775,-1.543805,2.394801,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,16.77
-0.092775,-1.543805,-0.467225,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,12.19
-0.092775,-1.543805,-0.467402,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,34.44
-0.092775,-1.543805,0.067187,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,36.63
-0.092775,-1.543805,-0.545883,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,0.41
-0.092775,-1.543805,-0.54314,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,33.22
-0.092775,-1.543805,-1.057556,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,37.49
-0.092775,-1.543805,-0.452184,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,1.16
-0.092775,-1.543805,-0.45006,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,50.13
-0.092775,-1.543805,2.202713,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,58.15
-0.092775,-1.543805,-0.388744,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,43.95
-0.092775,-1.543805,-0.390691,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,46.59
-0.092775,-1.543805,0.731575,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,51.26
-0.092775,-1.543805,-0.501466,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,14.93
-0.092775,-1.543805,-0.496954,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,55.59
-0.092775,-1.543805,2.394801,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,55.79
-0.092775,-1.543805,-0.467225,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,14.51
-0.092775,-1.543805,-0.467402,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,38.38
-0.092775,-1.543805,0.067187,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,52.49
-0.092775,-1.543805,-0.545883,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,0.79
-0.092775,-1.543805,-0.54314,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,47.61
-0.092775,-1.543805,-1.057556,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,50.84
-0.092775,-1.543805,-0.452184,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,1.23
-0.092775,-1.543805,-0.45006,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,75.29
-0.092775,-1.543805,2.202713,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,79.2
-0.092775,-1.543805,-0.388744,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,83.03
-0.092775,-1.543805,-0.390691,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,93.56
-0.092775,-1.543805,0.731575,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,96.13
-0.092775,-1.543805,-0.501466,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,11.54
-0.092775,-1.543805,-0.496954,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,89.97
-0.092775,-1.543805,2.394801,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,86.79
0.175249,0.777605,-0.467225,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,7.26
0.175249,0.777605,-0.467402,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,9.58
0.175249,0.777605,0.067187,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,10.76
0.175249,0.777605,-0.545883,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,0.61
0.175249,0.777605,-0.54314,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,10.64
0.175249,0.777605,-1.057556,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,14.36
0.175249,0.777605,-0.452184,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,1.58
0.175249,0.777605,-0.45006,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,13.89
0.175249,0.777605,2.202713,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,23.26
0.175249,0.777605,-0.388744,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,15.65
0.175249,0.777605,-0.390691,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,16.41
0.175249,0.777605,0.731575,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,23.02
0.175249,0.777605,-0.501466,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,7.49
0.175249,0.777605,-0.496954,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,12.6
0.175249,0.777605,2.394801,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,14.37
0.175249,0.777605,-0.467402,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,3.84
0.175249,0.777605,0.067187,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,13.98
0.175249,0.777605,-0.54314,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,1.52
0.175249,0.777605,-1.057556,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,16.01
0.175249,0.777605,-0.45006,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,3.74
0.175249,0.777605,2.202713,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,27.85
0.175249,0.777605,-0.388744,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,3.96
0.175249,0.777605,-0.390691,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,6.17
0.175249,0.777605,0.731575,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,14.42
0.175249,0.777605,-0.496954,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,7.47
0.175249,0.777605,2.394801,-0.901301,-1.421259,-0.413591,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,17.36
0.175249,0.777605,-0.467225,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,5.89
0.175249,0.777605,-0.467402,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,27.06
0.175249,0.777605,0.067187,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,34.66
0.175249,0.777605,-0.54314,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,24.42
0.175249,0.777605,-1.057556,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,25.13
0.175249,0.777605,-0.452184,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,0.95
0.175249,0.777605,-0.45006,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,43.35
0.175249,0.777605,2.202713,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,51.59
0.175249,0.777605,-0.388744,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,48.19
0.175249,0.777605,-0.390691,1.374737,0.563444,-0.949447,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,49.15
