 additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C2_electrostatic_charge , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.C4_NMR_shift , aryl_halide_molecular_weight , base_E_HOMO , base_surface_area , ligand_.C10_NMR_shift , ligand_.C10_electrostatic_charge , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C14_electrostatic_charge , ligand_.C16_NMR_shift , ligand_.C16_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H9_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V10_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V4_intensity , ligand_V6_intensity , ligand_V8_intensity , ligand_V9_intensity , ligand_dipole_moment , yield 
0.324724,-0.534466,1.720065,-0.593284,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,7.37
0.324724,-0.534466,1.720065,-0.593284,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,10.89
0.324724,-0.534466,1.720065,-0.593284,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,13.18
0.324724,-0.534466,1.720065,-0.593284,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,0.87
0.324724,-0.534466,1.720065,-0.593284,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,10.2
0.324724,-0.534466,1.720065,-0.593284,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,28.77
0.324724,-0.534466,1.720065,-0.593284,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,4.73
0.324724,-0.534466,1.720065,-0.593284,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,35.24
0.324724,-0.534466,1.720065,-0.593284,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,4.1
0.324724,-0.534466,1.720065,-0.593284,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,10.37
0.324724,-0.534466,1.720065,-0.593284,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,56.22
0.324724,-0.534466,1.720065,-0.593284,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,13.58
0.324724,-0.534466,1.720065,-0.593284,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,24.96
0.324724,-0.534466,1.720065,-0.593284,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,49.78
0.324724,-0.534466,1.720065,-0.593284,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,26.2
0.324724,-0.534466,1.720065,-0.593284,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,40.57
0.324724,-0.534466,1.720065,-0.593284,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,7.39
0.324724,-0.534466,1.720065,-0.593284,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,22.35
0.324724,-0.534466,1.720065,-0.593284,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,47.06
0.324724,-0.534466,1.720065,-0.593284,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,0.99
0.324724,-0.534466,1.720065,-0.593284,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,17.56
0.324724,-0.534466,1.720065,-0.593284,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,43.58
0.324724,-0.534466,1.720065,-0.593284,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,12.48
0.324724,-0.534466,1.720065,-0.593284,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,32.02
0.324724,-0.534466,1.720065,-0.593284,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,72.71
0.324724,-0.534466,1.720065,-0.593284,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,36.06
0.324724,-0.534466,1.720065,-0.593284,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,46.17
0.324724,-0.534466,1.720065,-0.593284,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,87.75
0.324724,-0.534466,1.720065,-0.593284,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,24.93
0.324724,-0.534466,1.720065,-0.593284,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,45.53
0.324724,-0.534466,1.720065,-0.593284,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,0.042292,-0.949447,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,70.19
-0.298947,1.356722,-0.448767,-1.53675,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,1.92
-0.298947,1.356722,-0.448767,-1.53675,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,2.93
-0.298947,1.356722,-0.448767,-1.53675,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,3.45
-0.298947,1.356722,-0.448767,-1.53675,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,7.83
-0.298947,1.356722,-0.448767,-1.53675,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,11.25
-0.298947,1.356722,-0.448767,-1.53675,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,0.63
-0.298947,1.356722,-0.448767,-1.53675,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,12.3
-0.298947,1.356722,-0.448767,-1.53675,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,17.3
-0.298947,1.356722,-0.448767,-1.53675,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,17.09
-0.298947,1.356722,-0.448767,-1.53675,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,21.76
-0.298947,1.356722,-0.448767,-1.53675,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,27.06
-0.298947,1.356722,-0.448767,-1.53675,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,2.03
-0.298947,1.356722,-0.448767,-1.53675,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,3.68
-0.298947,1.356722,-0.448767,-1.53675,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,1.203806,1.386635,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,5.4
-0.298947,1.356722,-0.448767,-1.53675,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,3.4
-0.298947,1.356722,-0.448767,-1.53675,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,24.03
-0.298947,1.356722,-0.448767,-1.53675,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,37.05
-0.298947,1.356722,-0.448767,-1.53675,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,20.37
-0.298947,1.356722,-0.448767,-1.53675,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,37.14
-0.298947,1.356722,-0.448767,-1.53675,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,0.38
-0.298947,1.356722,-0.448767,-1.53675,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,34.22
-0.298947,1.356722,-0.448767,-1.53675,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,60.33
-0.298947,1.356722,-0.448767,-1.53675,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,28.42
-0.298947,1.356722,-0.448767,-1.53675,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,37.46
-0.298947,1.356722,-0.448767,-1.53675,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,46.34
-0.298947,1.356722,-0.448767,-1.53675,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,3.06
-0.298947,1.356722,-0.448767,-1.53675,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,43.81
-0.298947,1.356722,-0.448767,-1.53675,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,-1.257498,-0.413591,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,54.92
-0.298947,1.356722,-0.448767,-1.53675,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,0.042292,-0.949447,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,7.26
-0.298947,1.356722,-0.448767,-1.53675,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,0.042292,-0.949447,-1.033227,0.169571,-0.588988,0.52021,0.18435,-0.486573,1.417613,0.066217,1.445703,0.93661,1.004153,0.27034,0.017286,0.465628,-1.029411,-1.029585,-0.653141,-0.818933,-0.58353,-0.198362,-0.184761,1.660074,1.069052,-0.948784,0.895496,0.980844,29.47
