aryl_halide_.C3_NMR_shift,aryl_halide_.C2_NMR_shift,additive_.N1_electrostatic_charge,ligand_.H9_NMR_shift,ligand_.H3_NMR_shift,additive_surface_area,additive_dipole_moment,ligand_.H11_electrostatic_charge,aryl_halide_molecular_volume,ligand_V3_frequency,ligand_.H4_NMR_shift,base_hardness,base_dipole_moment,additive_.C5_electrostatic_charge,additive_.C4_electrostatic_charge,ligand_.C11_electrostatic_charge,ligand_.C10_NMR_shift,aryl_halide_.C1_NMR_shift,additive_ovality,additive_.O1_electrostatic_charge,additive_.C3_electrostatic_charge,ligand_V6_frequency,ligand_.C13_electrostatic_charge,base_surface_area,aryl_halide_ovality,aryl_halide_hardness,aryl_halide_V2_frequency,aryl_halide_V1_frequency,additive_electronegativity,ligand_V10_intensity,ligand_.H9_electrostatic_charge,ligand_.C6_NMR_shift,base_.N1_electrostatic_charge,aryl_halide_.H3_electrostatic_charge,aryl_halide_.C3_electrostatic_charge,additive_V1_intensity,ligand_.P1_electrostatic_charge,ligand_.H11_NMR_shift,ligand_.C8_electrostatic_charge,ligand_.C17_electrostatic_charge,ligand_.C17_NMR_shift,base_electronegativity,aryl_halide_V3_frequency,aryl_halide_.H2_NMR_shift,ligand_dipole_moment,ligand_V8_intensity,ligand_V6_intensity,ligand_V5_frequency,ligand_V3_intensity,ligand_.C7_NMR_shift,ligand_.C5_electrostatic_charge,ligand_.C1_NMR_shift,ligand_.C12_electrostatic_charge,aryl_halide_V2_intensity,ligand_V4_intensity,ligand_.C3_NMR_shift,ligand_.C2_electrostatic_charge,ligand_.C1_electrostatic_charge,ligand_.C16_electrostatic_charge,ligand_.C14_electrostatic_charge,ligand_.C14_NMR_shift,ligand_.C13_NMR_shift,ligand_.C11_NMR_shift,base_E_HOMO,aryl_halide_V1_intensity,yield
0.731575,1.276634,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-0.850079,-0.184761,-1.029585,-0.718434,1.30054,1.124869,-1.015394,0.52021,-1.033227,-2.887677,-0.8287,-1.3457,1.196649,-0.953843,0.18435,1.386635,-0.894793,-0.280068,-0.479017,-0.20189,-0.79315,-0.58353,-0.576701,-0.906779,-0.519769,-1.894543,1.759722,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.922213,-0.914721,1.019317,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.241722,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,1.203806,-0.728911,79.77
-0.501466,0.378334,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.429649,-0.184761,-1.029585,-0.718434,1.30054,1.124869,-1.015394,0.52021,-1.033227,0.557348,-0.8287,-1.3457,1.196649,-0.953843,0.18435,1.386635,-1.426589,-0.265452,-0.605928,-0.30727,-0.79315,-0.58353,-0.576701,-0.906779,-0.519769,0.602228,-0.782683,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.922213,-0.282365,-0.719073,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.514799,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,1.203806,1.846051,1.78
-0.496954,0.434656,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.201654,-0.184761,-1.029585,-0.718434,1.30054,1.124869,-1.015394,0.52021,-1.033227,0.555311,-0.8287,-1.3457,1.196649,-0.953843,0.18435,1.386635,-1.205007,-0.265452,-0.647841,-0.311306,-0.79315,-0.58353,-0.576701,-0.906779,-0.519769,0.654244,-0.92936,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.922213,-0.559904,-0.718146,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.51821,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,1.203806,1.768157,31.5
2.394801,-3.000127,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-0.854114,-0.184761,-1.029585,-0.718434,1.30054,1.124869,-1.015394,0.52021,-1.033227,-0.645694,-0.8287,-1.3457,1.196649,-0.953843,0.18435,1.386635,-0.939109,-0.265452,-0.716429,-0.310386,-0.79315,-0.58353,-0.576701,-0.906779,-0.519769,1.070373,-1.308277,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.922213,-1.137711,0.892294,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.517714,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,1.203806,1.926564,70.32
-0.467225,0.28035,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.507799,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.570986,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.634119,-0.265452,0.293298,-0.242168,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,0.082068,0.248132,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,0.794127,-0.71963,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.414821,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.421392,9.55
-0.467402,0.336673,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.735289,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.568563,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.833543,-0.265452,0.254299,-0.24992,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,0.238116,-0.033,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,0.522362,-0.718703,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.438797,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.375834,33.31
0.067187,0.080986,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,1.082324,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.33689,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,1.055124,-0.280068,0.209824,-0.260124,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,0.264124,-0.122636,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.191327,1.572531,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.46231,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.382903,34.84
-0.545883,0.291794,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.260132,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.539816,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.279589,-0.280068,0.286935,-0.364317,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,1.122389,-0.774534,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,0.48661,-0.720804,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,1.281066,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.790703,0.32
-0.54314,0.345971,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.487118,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.534041,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.479012,3.695556,3.314976,3.690313,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,0.862309,-0.729716,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,3.134349,-0.719877,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,2.602441,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,0.815621,31.39
-1.057556,-1.624068,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.833649,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,-1.402122,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.722752,-0.280068,0.206843,-0.383154,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,1.330453,-1.198269,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.479186,1.42066,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,2.043338,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.784288,35.26
-0.452184,0.27445,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.748404,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.556549,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.811385,-0.265452,0.416006,-0.25727,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,-0.282045,0.239983,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,0.170985,-0.720681,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.519403,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.477554,1.28
-0.45006,0.331488,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.976398,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.553146,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,0.98865,-0.265452,-0.839555,-0.270149,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,-0.178013,0.015893,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.137391,-0.719877,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.52086,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.459095,50.42
2.202713,0.306098,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,1.322929,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,-0.66387,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,1.232389,-0.280068,-0.847995,-0.279797,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,-0.099988,-0.134859,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.906121,1.768844,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.521092,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.480173,57.65
-0.388744,0.208472,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.431666,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.608885,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,-1.40443,-0.265452,-0.299728,-0.182975,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,-1.53043,1.666011,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.002738,-0.72099,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.452077,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.795154,33.1
-0.390691,0.27749,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.200645,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.615098,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,-1.160691,-0.265452,-0.374495,-0.200008,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,-1.738495,1.706755,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.221181,-0.720186,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.370445,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.778135,40.91
0.731575,1.276634,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-0.850079,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,-2.887677,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,-0.894793,-0.280068,-0.479017,-0.20189,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,-1.894543,1.759722,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.914721,1.019317,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.241722,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,-0.728911,46.39
-0.501466,0.378334,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.429649,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.557348,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,-1.426589,-0.265452,-0.605928,-0.30727,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,0.602228,-0.782683,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.282365,-0.719073,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.514799,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,1.846051,13.32
-0.496954,0.434656,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.201654,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,0.555311,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,-1.205007,-0.265452,-0.647841,-0.311306,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,0.654244,-0.92936,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-0.559904,-0.718146,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.51821,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,1.768157,53.12
2.394801,-3.000127,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-0.854114,-0.184761,-1.029585,-0.718434,-1.145639,1.124869,-1.015394,0.52021,-1.033227,-0.645694,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.413591,-0.939109,-0.265452,-0.716429,-0.310386,-0.79315,-0.58353,-0.576701,-0.906779,-0.901301,1.070373,-1.308277,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,1.403618,-1.137711,0.892294,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.517714,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,-1.257498,1.926564,57.26
-0.467225,0.28035,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.507799,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.570986,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.634119,-0.265452,0.293298,-0.242168,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,0.082068,0.248132,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,0.794127,-0.71963,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.414821,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.421392,10.68
-0.467402,0.336673,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.735289,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.568563,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.833543,-0.265452,0.254299,-0.24992,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,0.238116,-0.033,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,0.522362,-0.718703,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.438797,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.375834,33.95
0.067187,0.080986,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,1.082324,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.33689,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,1.055124,-0.280068,0.209824,-0.260124,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,0.264124,-0.122636,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.191327,1.572531,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.46231,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.382903,47.09
-0.545883,0.291794,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.260132,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.539816,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.279589,-0.280068,0.286935,-0.364317,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,1.122389,-0.774534,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,0.48661,-0.720804,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,1.281066,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.790703,0.49
-0.54314,0.345971,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.487118,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.534041,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.479012,3.695556,3.314976,3.690313,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,0.862309,-0.729716,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,3.134349,-0.719877,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,2.602441,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,0.815621,48.42
-1.057556,-1.624068,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.833649,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,-1.402122,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.722752,-0.280068,0.206843,-0.383154,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,1.330453,-1.198269,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.479186,1.42066,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,2.043338,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.784288,50.21
-0.452184,0.27445,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.748404,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.556549,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.811385,-0.265452,0.416006,-0.25727,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,-0.282045,0.239983,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,0.170985,-0.720681,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.519403,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.477554,1.54
-0.45006,0.331488,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,0.976398,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.553146,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,0.98865,-0.265452,-0.839555,-0.270149,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,-0.178013,0.015893,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.137391,-0.719877,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.52086,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.459095,74.4
2.202713,0.306098,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,1.322929,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,-0.66387,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,1.232389,-0.280068,-0.847995,-0.279797,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,-0.099988,-0.134859,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.906121,1.768844,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.521092,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.480173,76.99
-0.388744,0.208472,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.431666,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.608885,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,-1.40443,-0.265452,-0.299728,-0.182975,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,-1.53043,1.666011,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.002738,-0.72099,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.452077,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.795154,75.55
-0.390691,0.27749,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.200645,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.615098,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,-1.160691,-0.265452,-0.374495,-0.200008,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,-1.738495,1.706755,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.221181,-0.720186,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.370445,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.778135,87.36
0.731575,1.276634,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-0.850079,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,-2.887677,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,-0.894793,-0.280068,-0.479017,-0.20189,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,-1.894543,1.759722,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.914721,1.019317,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.241722,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,-0.728911,86.76
-0.501466,0.378334,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.429649,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.557348,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,-1.426589,-0.265452,-0.605928,-0.30727,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,0.602228,-0.782683,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.282365,-0.719073,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.514799,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,1.846051,11.84
-0.496954,0.434656,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-1.201654,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,0.555311,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,-1.205007,-0.265452,-0.647841,-0.311306,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,0.654244,-0.92936,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-0.559904,-0.718146,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.51821,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,1.768157,83.8
2.394801,-3.000127,-1.381347,-0.653141,-1.029411,-0.992627,-0.67879,0.465628,-0.854114,-0.184761,-1.029585,1.391542,-0.15966,1.124869,-1.015394,0.52021,-1.033227,-0.645694,-0.8287,-1.3457,1.196649,-0.953843,0.18435,-0.949447,-0.939109,-0.265452,-0.716429,-0.310386,-0.79315,-0.58353,-0.576701,-0.906779,1.374737,1.070373,-1.308277,-0.350454,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.457047,-1.137711,0.892294,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.517714,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,0.042292,1.926564,92.13
-0.467225,0.28035,1.395681,-0.653141,-1.029411,-0.720478,1.720065,0.465628,0.507799,-0.184761,-1.029585,-0.718434,1.30054,-0.534466,0.324724,0.52021,-1.033227,0.570986,-0.419526,0.880866,-0.771183,-0.953843,0.18435,1.386635,0.634119,-0.265452,0.293298,-0.242168,1.535341,-0.58353,-0.576701,-0.906779,-0.519769,0.082068,0.248132,-0.777182,-0.818933,0.017286,0.27034,1.445703,1.407879,-0.922213,0.794127,-0.71963,0.980844,-0.948784,1.069052,1.715889,0.492511,-0.983179,0.905261,-1.042503,0.261463,-0.414821,1.660074,-1.013181,0.93661,-0.702741,0.066217,-0.486573,0.465763,0.692006,-0.588988,1.203806,-0.421392,3.45
